Community,County,State,DBcode,Tot_value,Tot_pct
Unincorporated Bladen,Bladen County,NC,RO3,321.9289,1.0000
Unincorporated Bladen,Bladen County,NC,RO4,1058.7558,1.0000
Bald Head Island,Brunswick County,NC,RO1,29.2596,1.0000
Bald Head Island,Brunswick County,NC,RO2,0.0000,1.0000
Bald Head Island,Brunswick County,NC,RO3,0.0000,1.0000
Bald Head Island,Brunswick County,NC,RO4,29.2596,1.0000
Belville,Brunswick County,NC,RO1,18.2256,1.0000
Belville,Brunswick County,NC,RO2,0.0000,1.0000
Belville,Brunswick County,NC,RO3,4.4525,1.0000
Belville,Brunswick County,NC,RO4,13.7730,1.0000
Boiling Spring Lakes,Brunswick County,NC,RO1,137.9533,1.0000
Boiling Spring Lakes,Brunswick County,NC,RO2,0.0000,1.0000
Boiling Spring Lakes,Brunswick County,NC,RO3,13.1430,1.0000
Boiling Spring Lakes,Brunswick County,NC,RO4,124.8103,1.0000
Bolivia,Brunswick County,NC,RO1,4.2643,1.0000
Bolivia,Brunswick County,NC,RO2,0.0000,1.0000
Bolivia,Brunswick County,NC,RO3,1.3938,1.0000
Bolivia,Brunswick County,NC,RO4,2.8705,1.0000
Calabash,Brunswick County,NC,RO1,37.9168,1.0000
Calabash,Brunswick County,NC,RO2,0.0000,1.0000
Calabash,Brunswick County,NC,RO3,5.3078,1.0000
Calabash,Brunswick County,NC,RO4,32.6090,1.0000
Carolina Shores,Brunswick County,NC,RO1,36.0029,1.0000
Carolina Shores,Brunswick County,NC,RO2,2.4895,1.0000
Carolina Shores,Brunswick County,NC,RO3,0.6893,1.0000
Carolina Shores,Brunswick County,NC,RO4,32.8241,1.0000
Caswell Beach,Brunswick County,NC,RO1,7.9880,1.0000
Caswell Beach,Brunswick County,NC,RO2,0.0000,1.0000
Caswell Beach,Brunswick County,NC,RO3,0.5347,1.0000
Caswell Beach,Brunswick County,NC,RO4,7.4533,1.0000
Holden Beach,Brunswick County,NC,RO1,23.7483,1.0000
Holden Beach,Brunswick County,NC,RO2,0.0000,1.0000
Holden Beach,Brunswick County,NC,RO3,0.0431,1.0000
Holden Beach,Brunswick County,NC,RO4,23.7052,1.0000
Leland,Brunswick County,NC,RO1,164.4731,1.0000
Leland,Brunswick County,NC,RO2,0.0000,1.0000
Leland,Brunswick County,NC,RO3,15.7358,1.0000
Leland,Brunswick County,NC,RO4,148.7373,1.0000
Navassa,Brunswick County,NC,RO1,29.7754,1.0000
Navassa,Brunswick County,NC,RO2,5.3301,1.0000
Navassa,Brunswick County,NC,RO3,1.2710,1.0000
Navassa,Brunswick County,NC,RO4,23.1743,1.0000
Northwest,Brunswick County,NC,RO1,19.9035,1.0000
Northwest,Brunswick County,NC,RO2,1.4727,1.0000
Northwest,Brunswick County,NC,RO3,3.7782,1.0000
Northwest,Brunswick County,NC,RO4,14.6526,1.0000
Oak Island,Brunswick County,NC,RO1,139.7628,1.0000
Oak Island,Brunswick County,NC,RO2,0.0000,1.0000
Oak Island,Brunswick County,NC,RO3,15.5036,1.0000
Oak Island,Brunswick County,NC,RO4,124.2592,1.0000
Ocean Isle Beach,Brunswick County,NC,RO1,30.6423,1.0000
Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,1.0000
Ocean Isle Beach,Brunswick County,NC,RO3,1.4886,1.0000
Ocean Isle Beach,Brunswick County,NC,RO4,29.1537,1.0000
Sandy Creek,Brunswick County,NC,RO1,7.0139,1.0000
Sandy Creek,Brunswick County,NC,RO2,1.6785,1.0000
Sandy Creek,Brunswick County,NC,RO3,0.9757,1.0000
Sandy Creek,Brunswick County,NC,RO4,4.3597,1.0000
Shallotte,Brunswick County,NC,RO1,67.9184,1.0000
Shallotte,Brunswick County,NC,RO2,6.5486,1.0000
Shallotte,Brunswick County,NC,RO3,11.3936,1.0000
Shallotte,Brunswick County,NC,RO4,49.9761,1.0000
Southport,Brunswick County,NC,RO1,43.2108,1.0000
Southport,Brunswick County,NC,RO2,0.0000,1.0000
Southport,Brunswick County,NC,RO3,3.4664,1.0000
Southport,Brunswick County,NC,RO4,39.7443,1.0000
St. James,Brunswick County,NC,RO1,69.3821,1.0000
St. James,Brunswick County,NC,RO2,0.0000,1.0000
St. James,Brunswick County,NC,RO3,2.4138,1.0000
St. James,Brunswick County,NC,RO4,66.9683,1.0000
Sunset Beach,Brunswick County,NC,RO1,64.2407,1.0000
Sunset Beach,Brunswick County,NC,RO2,0.0000,1.0000
Sunset Beach,Brunswick County,NC,RO3,6.1505,1.0000
Sunset Beach,Brunswick County,NC,RO4,58.0902,1.0000
Unincorporated Brunswick,Brunswick County,NC,RO1,1608.1841,1.0000
Unincorporated Brunswick,Brunswick County,NC,RO2,98.4341,1.0000
Unincorporated Brunswick,Brunswick County,NC,RO3,225.2250,1.0000
Unincorporated Brunswick,Brunswick County,NC,RO4,1284.5250,1.0000
Varnamtown,Brunswick County,NC,RO1,8.3418,1.0000
Varnamtown,Brunswick County,NC,RO2,0.0000,1.0000
Varnamtown,Brunswick County,NC,RO3,0.0000,1.0000
Varnamtown,Brunswick County,NC,RO4,8.3418,1.0000
Camden,Camden County,NC,RO1,7.7633,1.0000
Camden,Camden County,NC,RO2,0.0000,1.0000
Camden,Camden County,NC,RO3,2.9181,1.0000
Camden,Camden County,NC,RO4,4.8452,1.0000
Elizabeth City,Camden County,NC,RO1,0.9162,1.0000
Elizabeth City,Camden County,NC,RO2,0.0000,1.0000
Elizabeth City,Camden County,NC,RO3,0.8506,1.0000
Elizabeth City,Camden County,NC,RO4,0.0656,1.0000
South Mills,Camden County,NC,RO1,7.1839,1.0000
South Mills,Camden County,NC,RO2,0.9860,1.0000
South Mills,Camden County,NC,RO3,1.9517,1.0000
South Mills,Camden County,NC,RO4,4.2463,1.0000
Unincorporated Camden,Camden County,NC,RO1,274.6238,1.0000
Unincorporated Camden,Camden County,NC,RO2,18.1600,1.0000
Unincorporated Camden,Camden County,NC,RO3,37.0473,1.0000
Unincorporated Camden,Camden County,NC,RO4,219.4164,1.0000
Atlantic,Carteret County,NC,RO1,8.5043,1.0000
Atlantic,Carteret County,NC,RO2,0.0000,1.0000
Atlantic,Carteret County,NC,RO3,2.1174,1.0000
Atlantic,Carteret County,NC,RO4,6.3870,1.0000
Atlantic Beach,Carteret County,NC,RO1,31.2617,1.0000
Atlantic Beach,Carteret County,NC,RO2,0.0000,1.0000
Atlantic Beach,Carteret County,NC,RO3,3.3969,1.0000
Atlantic Beach,Carteret County,NC,RO4,27.8649,1.0000
Beaufort,Carteret County,NC,RO1,42.3809,1.0000
Beaufort,Carteret County,NC,RO2,0.0000,1.0000
Beaufort,Carteret County,NC,RO3,2.2817,1.0000
Beaufort,Carteret County,NC,RO4,40.0992,1.0000
Bogue,Carteret County,NC,RO1,11.4688,1.0000
Bogue,Carteret County,NC,RO2,0.0000,1.0000
Bogue,Carteret County,NC,RO3,1.6827,1.0000
Bogue,Carteret County,NC,RO4,9.7861,1.0000
Brandywine Bay,Carteret County,NC,RO1,10.2874,1.0000
Brandywine Bay,Carteret County,NC,RO2,0.0000,1.0000
Brandywine Bay,Carteret County,NC,RO3,0.8473,1.0000
Brandywine Bay,Carteret County,NC,RO4,9.4401,1.0000
Broad Creek,Carteret County,NC,RO1,22.3966,1.0000
Broad Creek,Carteret County,NC,RO2,0.0000,1.0000
Broad Creek,Carteret County,NC,RO3,2.5549,1.0000
Broad Creek,Carteret County,NC,RO4,19.8417,1.0000
Cape Carteret,Carteret County,NC,RO1,26.8648,1.0000
Cape Carteret,Carteret County,NC,RO2,0.0000,1.0000
Cape Carteret,Carteret County,NC,RO3,3.5886,1.0000
Cape Carteret,Carteret County,NC,RO4,23.2762,1.0000
Cedar Point,Carteret County,NC,RO1,22.5590,1.0000
Cedar Point,Carteret County,NC,RO2,0.0000,1.0000
Cedar Point,Carteret County,NC,RO3,4.1394,1.0000
Cedar Point,Carteret County,NC,RO4,18.4196,1.0000
Davis,Carteret County,NC,RO1,8.2481,1.0000
Davis,Carteret County,NC,RO2,0.0000,1.0000
Davis,Carteret County,NC,RO3,2.9893,1.0000
Davis,Carteret County,NC,RO4,5.2588,1.0000
Emerald Isle,Carteret County,NC,RO1,78.2293,1.0000
Emerald Isle,Carteret County,NC,RO2,0.0000,1.0000
Emerald Isle,Carteret County,NC,RO3,9.4517,1.0000
Emerald Isle,Carteret County,NC,RO4,68.7776,1.0000
Gloucester,Carteret County,NC,RO1,11.5584,1.0000
Gloucester,Carteret County,NC,RO2,0.0000,1.0000
Gloucester,Carteret County,NC,RO3,0.8595,1.0000
Gloucester,Carteret County,NC,RO4,10.6989,1.0000
Harkers Island,Carteret County,NC,RO1,23.1373,1.0000
Harkers Island,Carteret County,NC,RO2,0.0000,1.0000
Harkers Island,Carteret County,NC,RO3,0.0000,1.0000
Harkers Island,Carteret County,NC,RO4,23.1373,1.0000
Indian Beach,Carteret County,NC,RO1,9.2228,1.0000
Indian Beach,Carteret County,NC,RO2,0.0000,1.0000
Indian Beach,Carteret County,NC,RO3,1.8838,1.0000
Indian Beach,Carteret County,NC,RO4,7.3390,1.0000
Marshallberg,Carteret County,NC,RO1,6.7960,1.0000
Marshallberg,Carteret County,NC,RO2,0.0000,1.0000
Marshallberg,Carteret County,NC,RO3,0.0000,1.0000
Marshallberg,Carteret County,NC,RO4,6.7960,1.0000
Morehead City,Carteret County,NC,RO1,93.9341,1.0000
Morehead City,Carteret County,NC,RO2,0.0000,1.0000
Morehead City,Carteret County,NC,RO3,17.7230,1.0000
Morehead City,Carteret County,NC,RO4,76.2112,1.0000
Newport,Carteret County,NC,RO1,42.5970,1.0000
Newport,Carteret County,NC,RO2,0.0000,1.0000
Newport,Carteret County,NC,RO3,9.1352,1.0000
Newport,Carteret County,NC,RO4,33.4618,1.0000
Peletier,Carteret County,NC,RO1,13.7673,1.0000
Peletier,Carteret County,NC,RO2,0.0000,1.0000
Peletier,Carteret County,NC,RO3,1.4553,1.0000
Peletier,Carteret County,NC,RO4,12.3120,1.0000
Pine Knoll Shores,Carteret County,NC,RO1,22.6738,1.0000
Pine Knoll Shores,Carteret County,NC,RO2,0.0000,1.0000
Pine Knoll Shores,Carteret County,NC,RO3,4.6647,1.0000
Pine Knoll Shores,Carteret County,NC,RO4,18.0091,1.0000
Unincorporated Carteret,Carteret County,NC,RO1,637.4621,1.0000
Unincorporated Carteret,Carteret County,NC,RO2,0.0000,1.0000
Unincorporated Carteret,Carteret County,NC,RO3,117.0671,1.0000
Unincorporated Carteret,Carteret County,NC,RO4,520.3950,1.0000
Arrowhead Beach,Chowan County,NC,RO1,12.1842,1.0000
Arrowhead Beach,Chowan County,NC,RO2,0.0000,1.0000
Arrowhead Beach,Chowan County,NC,RO3,0.0000,1.0000
Arrowhead Beach,Chowan County,NC,RO4,12.1842,1.0000
Cape Colony,Chowan County,NC,RO1,11.4377,1.0000
Cape Colony,Chowan County,NC,RO2,0.0000,1.0000
Cape Colony,Chowan County,NC,RO3,0.0000,1.0000
Cape Colony,Chowan County,NC,RO4,11.4377,1.0000
Chowan Beach,Chowan County,NC,RO1,3.1233,1.0000
Chowan Beach,Chowan County,NC,RO2,0.0000,1.0000
Chowan Beach,Chowan County,NC,RO3,0.0299,1.0000
Chowan Beach,Chowan County,NC,RO4,3.0935,1.0000
Edenton,Chowan County,NC,RO1,46.5506,1.0000
Edenton,Chowan County,NC,RO2,1.3431,1.0000
Edenton,Chowan County,NC,RO3,6.1568,1.0000
Edenton,Chowan County,NC,RO4,39.0507,1.0000
Unincorporated Chowan,Chowan County,NC,RO1,315.9380,1.0000
Unincorporated Chowan,Chowan County,NC,RO2,15.7322,1.0000
Unincorporated Chowan,Chowan County,NC,RO3,61.6256,1.0000
Unincorporated Chowan,Chowan County,NC,RO4,238.5802,1.0000
Bolton,Columbus County,NC,RO1,22.1335,1.0000
Bolton,Columbus County,NC,RO2,0.2906,1.0000
Bolton,Columbus County,NC,RO3,7.2300,1.0000
Bolton,Columbus County,NC,RO4,14.6129,1.0000
Brunswick,Columbus County,NC,RO1,6.4314,1.0000
Brunswick,Columbus County,NC,RO2,0.0000,1.0000
Brunswick,Columbus County,NC,RO3,1.5602,1.0000
Brunswick,Columbus County,NC,RO4,4.8713,1.0000
Delco,Columbus County,NC,RO1,10.6116,1.0000
Delco,Columbus County,NC,RO2,3.4012,1.0000
Delco,Columbus County,NC,RO3,0.7595,1.0000
Delco,Columbus County,NC,RO4,6.4509,1.0000
Hallsboro,Columbus County,NC,RO1,15.4166,1.0000
Hallsboro,Columbus County,NC,RO2,2.3103,1.0000
Hallsboro,Columbus County,NC,RO3,4.2295,1.0000
Hallsboro,Columbus County,NC,RO4,8.8768,1.0000
Lake Waccamaw,Columbus County,NC,RO1,28.8478,1.0000
Lake Waccamaw,Columbus County,NC,RO2,0.0000,1.0000
Lake Waccamaw,Columbus County,NC,RO3,2.7564,1.0000
Lake Waccamaw,Columbus County,NC,RO4,26.0915,1.0000
Riegelwood,Columbus County,NC,RO1,11.7971,1.0000
Riegelwood,Columbus County,NC,RO2,0.0000,1.0000
Riegelwood,Columbus County,NC,RO3,1.4076,1.0000
Riegelwood,Columbus County,NC,RO4,10.3896,1.0000
Sandyfield,Columbus County,NC,RO1,10.8922,1.0000
Sandyfield,Columbus County,NC,RO2,0.0000,1.0000
Sandyfield,Columbus County,NC,RO3,1.4390,1.0000
Sandyfield,Columbus County,NC,RO4,9.4531,1.0000
Tabor City,Columbus County,NC,RO1,37.5468,1.0000
Tabor City,Columbus County,NC,RO2,0.0000,1.0000
Tabor City,Columbus County,NC,RO3,8.5157,1.0000
Tabor City,Columbus County,NC,RO4,29.0311,1.0000
Unincorporated Columbus,Columbus County,NC,RO1,1689.9993,1.0000
Unincorporated Columbus,Columbus County,NC,RO2,93.6495,1.0000
Unincorporated Columbus,Columbus County,NC,RO3,203.9242,1.0000
Unincorporated Columbus,Columbus County,NC,RO4,1392.4255,1.0000
Brices Creek,Craven County,NC,RO1,32.8045,1.0000
Brices Creek,Craven County,NC,RO2,0.0000,1.0000
Brices Creek,Craven County,NC,RO3,0.0000,1.0000
Brices Creek,Craven County,NC,RO4,32.8045,1.0000
Bridgeton,Craven County,NC,RO1,10.7918,1.0000
Bridgeton,Craven County,NC,RO2,2.4145,1.0000
Bridgeton,Craven County,NC,RO3,0.8408,1.0000
Bridgeton,Craven County,NC,RO4,7.5365,1.0000
Cherry Branch,Craven County,NC,RO1,9.1517,1.0000
Cherry Branch,Craven County,NC,RO2,0.0000,1.0000
Cherry Branch,Craven County,NC,RO3,1.7887,1.0000
Cherry Branch,Craven County,NC,RO4,7.3629,1.0000
Cove City,Craven County,NC,RO1,5.8784,1.0000
Cove City,Craven County,NC,RO2,0.0000,1.0000
Cove City,Craven County,NC,RO3,1.8148,1.0000
Cove City,Craven County,NC,RO4,4.0636,1.0000
Dover,Craven County,NC,RO1,7.1150,1.0000
Dover,Craven County,NC,RO2,0.0000,1.0000
Dover,Craven County,NC,RO3,1.4298,1.0000
Dover,Craven County,NC,RO4,5.6852,1.0000
Fairfield Harbour,Craven County,NC,RO1,28.9734,1.0000
Fairfield Harbour,Craven County,NC,RO2,0.0000,1.0000
Fairfield Harbour,Craven County,NC,RO3,0.0000,1.0000
Fairfield Harbour,Craven County,NC,RO4,28.9734,1.0000
Havelock,Craven County,NC,RO1,148.3922,1.0000
Havelock,Craven County,NC,RO2,0.0000,1.0000
Havelock,Craven County,NC,RO3,12.6006,1.0000
Havelock,Craven County,NC,RO4,135.7915,1.0000
James City,Craven County,NC,RO1,75.5997,1.0000
James City,Craven County,NC,RO2,2.9702,1.0000
James City,Craven County,NC,RO3,12.0931,1.0000
James City,Craven County,NC,RO4,60.5364,1.0000
Neuse Forest,Craven County,NC,RO1,16.2523,1.0000
Neuse Forest,Craven County,NC,RO2,0.0000,1.0000
Neuse Forest,Craven County,NC,RO3,1.0027,1.0000
Neuse Forest,Craven County,NC,RO4,15.2496,1.0000
New Bern,Craven County,NC,RO1,269.8733,1.0000
New Bern,Craven County,NC,RO2,9.2487,1.0000
New Bern,Craven County,NC,RO3,30.2035,1.0000
New Bern,Craven County,NC,RO4,230.4210,1.0000
River Bend,Craven County,NC,RO1,21.5078,1.0000
River Bend,Craven County,NC,RO2,0.0000,1.0000
River Bend,Craven County,NC,RO3,1.5460,1.0000
River Bend,Craven County,NC,RO4,19.9617,1.0000
Trent Woods,Craven County,NC,RO1,34.3447,1.0000
Trent Woods,Craven County,NC,RO2,0.0000,1.0000
Trent Woods,Craven County,NC,RO3,2.4177,1.0000
Trent Woods,Craven County,NC,RO4,31.9271,1.0000
Unincorporated Craven,Craven County,NC,RO1,1074.9343,1.0000
Unincorporated Craven,Craven County,NC,RO2,64.2436,1.0000
Unincorporated Craven,Craven County,NC,RO3,156.8192,1.0000
Unincorporated Craven,Craven County,NC,RO4,853.8715,1.0000
Vanceboro,Craven County,NC,RO1,10.8811,1.0000
Vanceboro,Craven County,NC,RO2,0.0000,1.0000
Vanceboro,Craven County,NC,RO3,2.2145,1.0000
Vanceboro,Craven County,NC,RO4,8.6666,1.0000
Coinjock,Currituck County,NC,RO1,6.2407,1.0000
Coinjock,Currituck County,NC,RO2,0.0000,1.0000
Coinjock,Currituck County,NC,RO3,0.9817,1.0000
Coinjock,Currituck County,NC,RO4,5.2591,1.0000
Grandy,Currituck County,NC,RO1,33.7597,1.0000
Grandy,Currituck County,NC,RO2,0.0000,1.0000
Grandy,Currituck County,NC,RO3,4.0335,1.0000
Grandy,Currituck County,NC,RO4,29.7262,1.0000
Moyock,Currituck County,NC,RO1,41.1936,1.0000
Moyock,Currituck County,NC,RO2,0.0000,1.0000
Moyock,Currituck County,NC,RO3,4.6587,1.0000
Moyock,Currituck County,NC,RO4,36.5348,1.0000
Unincorporated Currituck,Currituck County,NC,RO1,490.6453,1.0000
Unincorporated Currituck,Currituck County,NC,RO2,0.0000,1.0000
Unincorporated Currituck,Currituck County,NC,RO3,70.8264,1.0000
Unincorporated Currituck,Currituck County,NC,RO4,419.8189,1.0000
Avon,Dare County,NC,RO1,23.4235,1.0000
Avon,Dare County,NC,RO2,0.0000,1.0000
Avon,Dare County,NC,RO3,3.4492,1.0000
Avon,Dare County,NC,RO4,19.9743,1.0000
Buxton,Dare County,NC,RO1,30.0510,1.0000
Buxton,Dare County,NC,RO2,0.0000,1.0000
Buxton,Dare County,NC,RO3,3.7700,1.0000
Buxton,Dare County,NC,RO4,26.2810,1.0000
Duck,Dare County,NC,RO1,34.0222,1.0000
Duck,Dare County,NC,RO2,0.0000,1.0000
Duck,Dare County,NC,RO3,0.0000,1.0000
Duck,Dare County,NC,RO4,34.0222,1.0000
Frisco,Dare County,NC,RO1,26.5530,1.0000
Frisco,Dare County,NC,RO2,0.0000,1.0000
Frisco,Dare County,NC,RO3,4.4510,1.0000
Frisco,Dare County,NC,RO4,22.1020,1.0000
Hatteras,Dare County,NC,RO1,13.9697,1.0000
Hatteras,Dare County,NC,RO2,0.0000,1.0000
Hatteras,Dare County,NC,RO3,3.1691,1.0000
Hatteras,Dare County,NC,RO4,10.8006,1.0000
Kill Devil Hills,Dare County,NC,RO1,81.1635,1.0000
Kill Devil Hills,Dare County,NC,RO2,0.0000,1.0000
Kill Devil Hills,Dare County,NC,RO3,9.6638,1.0000
Kill Devil Hills,Dare County,NC,RO4,71.4997,1.0000
Kitty Hawk,Dare County,NC,RO1,60.5448,1.0000
Kitty Hawk,Dare County,NC,RO2,0.0000,1.0000
Kitty Hawk,Dare County,NC,RO3,9.1287,1.0000
Kitty Hawk,Dare County,NC,RO4,51.4162,1.0000
Manns Harbor,Dare County,NC,RO1,10.4121,1.0000
Manns Harbor,Dare County,NC,RO2,0.0000,1.0000
Manns Harbor,Dare County,NC,RO3,3.4549,1.0000
Manns Harbor,Dare County,NC,RO4,6.9571,1.0000
Manteo,Dare County,NC,RO1,17.9759,1.0000
Manteo,Dare County,NC,RO2,0.0000,1.0000
Manteo,Dare County,NC,RO3,1.9750,1.0000
Manteo,Dare County,NC,RO4,16.0008,1.0000
Nags Head,Dare County,NC,RO1,69.1491,1.0000
Nags Head,Dare County,NC,RO2,0.0000,1.0000
Nags Head,Dare County,NC,RO3,20.6418,1.0000
Nags Head,Dare County,NC,RO4,48.5074,1.0000
Rodanthe,Dare County,NC,RO1,10.9832,1.0000
Rodanthe,Dare County,NC,RO2,0.0000,1.0000
Rodanthe,Dare County,NC,RO3,1.9402,1.0000
Rodanthe,Dare County,NC,RO4,9.0430,1.0000
Salvo,Dare County,NC,RO1,11.0846,1.0000
Salvo,Dare County,NC,RO2,0.0000,1.0000
Salvo,Dare County,NC,RO3,1.6850,1.0000
Salvo,Dare County,NC,RO4,9.3996,1.0000
Southern Shores,Dare County,NC,RO1,42.1278,1.0000
Southern Shores,Dare County,NC,RO2,0.0000,1.0000
Southern Shores,Dare County,NC,RO3,0.0000,1.0000
Southern Shores,Dare County,NC,RO4,42.1278,1.0000
Unincorporated Dare,Dare County,NC,RO1,420.6505,1.0000
Unincorporated Dare,Dare County,NC,RO2,0.0000,1.0000
Unincorporated Dare,Dare County,NC,RO3,100.8290,1.0000
Unincorporated Dare,Dare County,NC,RO4,319.8215,1.0000
Wanchese,Dare County,NC,RO1,16.5738,1.0000
Wanchese,Dare County,NC,RO2,0.0000,1.0000
Wanchese,Dare County,NC,RO3,0.0000,1.0000
Wanchese,Dare County,NC,RO4,16.5738,1.0000
Waves,Dare County,NC,RO1,9.7232,1.0000
Waves,Dare County,NC,RO2,0.0000,1.0000
Waves,Dare County,NC,RO3,1.3251,1.0000
Waves,Dare County,NC,RO4,8.3980,1.0000
Beulaville,Duplin County,NC,RO1,20.8306,1.0000
Beulaville,Duplin County,NC,RO2,1.4252,1.0000
Beulaville,Duplin County,NC,RO3,2.2036,1.0000
Beulaville,Duplin County,NC,RO4,17.2018,1.0000
Chinquapin,Duplin County,NC,RO1,4.7708,1.0000
Chinquapin,Duplin County,NC,RO2,0.0000,1.0000
Chinquapin,Duplin County,NC,RO3,2.3011,1.0000
Chinquapin,Duplin County,NC,RO4,2.4697,1.0000
Greenevers,Duplin County,NC,RO1,9.3235,1.0000
Greenevers,Duplin County,NC,RO2,0.0000,1.0000
Greenevers,Duplin County,NC,RO3,2.8919,1.0000
Greenevers,Duplin County,NC,RO4,6.4315,1.0000
Harrells,Duplin County,NC,RO1,0.0588,1.0000
Harrells,Duplin County,NC,RO2,0.0000,1.0000
Harrells,Duplin County,NC,RO3,0.0000,1.0000
Harrells,Duplin County,NC,RO4,0.0588,1.0000
Potters Hill,Duplin County,NC,RO1,11.3421,1.0000
Potters Hill,Duplin County,NC,RO2,0.0000,1.0000
Potters Hill,Duplin County,NC,RO3,2.1476,1.0000
Potters Hill,Duplin County,NC,RO4,9.1945,1.0000
Rose Hill,Duplin County,NC,RO1,21.9469,1.0000
