Community,County,State,DBcode,Tot_value,Tot_pct
Colerain,Bertie County,NC,CR2,0,1.0000
Colerain,Bertie County,NC,CR3,1,1.0000
Colerain,Bertie County,NC,CR4,0,1.0000
Colerain,Bertie County,NC,CR5,0,1.0000
Colerain,Bertie County,NC,WW2,0,1.0000
Colerain,Bertie County,NC,WW3,0,1.0000
Colerain,Bertie County,NC,WW4,0,1.0000
Powellsville,Bertie County,NC,CR2,0,1.0000
Powellsville,Bertie County,NC,CR3,1,1.0000
Powellsville,Bertie County,NC,CR4,0,1.0000
Powellsville,Bertie County,NC,CR5,0,1.0000
Powellsville,Bertie County,NC,WW2,2,1.0000
Powellsville,Bertie County,NC,WW3,0,1.0000
Powellsville,Bertie County,NC,WW4,0,1.0000
Unincorporated Bertie,Bertie County,NC,CR2,0,1.0000
Unincorporated Bertie,Bertie County,NC,CR3,4,1.0000
Unincorporated Bertie,Bertie County,NC,CR4,10,1.0000
Unincorporated Bertie,Bertie County,NC,CR5,0,1.0000
Unincorporated Bertie,Bertie County,NC,WW2,17,1.0000
Unincorporated Bertie,Bertie County,NC,WW3,2,1.0000
Unincorporated Bertie,Bertie County,NC,WW4,1,1.0000
Windsor,Bertie County,NC,CR2,3,1.0000
Windsor,Bertie County,NC,CR3,1,1.0000
Windsor,Bertie County,NC,CR4,1,1.0000
Windsor,Bertie County,NC,CR5,1,1.0000
Windsor,Bertie County,NC,WW2,6,1.0000
Windsor,Bertie County,NC,WW3,1,1.0000
Windsor,Bertie County,NC,WW4,0,1.0000
East Arcadia,Bladen County,NC,CR2,0,1.0000
East Arcadia,Bladen County,NC,CR3,1,1.0000
East Arcadia,Bladen County,NC,CR4,0,1.0000
East Arcadia,Bladen County,NC,CR5,0,1.0000
East Arcadia,Bladen County,NC,WW2,2,1.0000
East Arcadia,Bladen County,NC,WW3,0,1.0000
East Arcadia,Bladen County,NC,WW4,0,1.0000
Elizabethtown,Bladen County,NC,CR2,2,1.0000
Elizabethtown,Bladen County,NC,CR3,1,1.0000
Elizabethtown,Bladen County,NC,CR4,3,1.0000
Elizabethtown,Bladen County,NC,CR5,1,1.0000
Elizabethtown,Bladen County,NC,WW2,6,1.0000
Elizabethtown,Bladen County,NC,WW3,0,1.0000
Elizabethtown,Bladen County,NC,WW4,0,1.0000
Kelly,Bladen County,NC,CR2,0,1.0000
Kelly,Bladen County,NC,CR3,1,1.0000
Kelly,Bladen County,NC,CR4,0,1.0000
Kelly,Bladen County,NC,CR5,0,1.0000
Kelly,Bladen County,NC,WW2,0,1.0000
Kelly,Bladen County,NC,WW3,0,1.0000
Kelly,Bladen County,NC,WW4,0,1.0000
Unincorporated Bladen,Bladen County,NC,CR2,4,1.0000
Unincorporated Bladen,Bladen County,NC,CR3,8,1.0000
Unincorporated Bladen,Bladen County,NC,CR4,8,1.0000
Unincorporated Bladen,Bladen County,NC,CR5,0,1.0000
Unincorporated Bladen,Bladen County,NC,WW2,213,1.0000
Unincorporated Bladen,Bladen County,NC,WW3,2,1.0000
Unincorporated Bladen,Bladen County,NC,WW4,1,1.0000
Bald Head Island,Brunswick County,NC,CR2,1,1.0000
Bald Head Island,Brunswick County,NC,CR3,1,1.0000
Bald Head Island,Brunswick County,NC,CR4,0,1.0000
Bald Head Island,Brunswick County,NC,CR5,0,1.0000
Bald Head Island,Brunswick County,NC,WW2,8,1.0000
Bald Head Island,Brunswick County,NC,WW3,0,1.0000
Bald Head Island,Brunswick County,NC,WW4,0,1.0000
Belville,Brunswick County,NC,CR2,0,0.0000
Belville,Brunswick County,NC,CR3,0,0.0000
Belville,Brunswick County,NC,CR4,0,0.0000
Belville,Brunswick County,NC,CR5,0,0.0000
Belville,Brunswick County,NC,WW2,0,0.0000
Belville,Brunswick County,NC,WW3,0,0.0000
Belville,Brunswick County,NC,WW4,0,0.0000
Boiling Spring Lakes,Brunswick County,NC,CR2,1,1.0000
Boiling Spring Lakes,Brunswick County,NC,CR3,3,1.0000
Boiling Spring Lakes,Brunswick County,NC,CR4,3,1.0000
Boiling Spring Lakes,Brunswick County,NC,CR5,0,1.0000
Boiling Spring Lakes,Brunswick County,NC,WW2,0,1.0000
Boiling Spring Lakes,Brunswick County,NC,WW3,0,1.0000
Boiling Spring Lakes,Brunswick County,NC,WW4,0,1.0000
Bolivia,Brunswick County,NC,CR2,0,1.0000
Bolivia,Brunswick County,NC,CR3,1,1.0000
Bolivia,Brunswick County,NC,CR4,1,1.0000
Bolivia,Brunswick County,NC,CR5,0,1.0000
Bolivia,Brunswick County,NC,WW2,0,1.0000
Bolivia,Brunswick County,NC,WW3,0,1.0000
Bolivia,Brunswick County,NC,WW4,0,1.0000
Calabash,Brunswick County,NC,CR2,0,1.0000
Calabash,Brunswick County,NC,CR3,1,1.0000
Calabash,Brunswick County,NC,CR4,0,1.0000
Calabash,Brunswick County,NC,CR5,0,1.0000
Calabash,Brunswick County,NC,WW2,0,1.0000
Calabash,Brunswick County,NC,WW3,0,1.0000
Calabash,Brunswick County,NC,WW4,0,1.0000
Carolina Shores,Brunswick County,NC,CR2,0,1.0000
Carolina Shores,Brunswick County,NC,CR3,0,1.0000
Carolina Shores,Brunswick County,NC,CR4,0,1.0000
Carolina Shores,Brunswick County,NC,CR5,0,1.0000
Carolina Shores,Brunswick County,NC,WW2,0,1.0000
Carolina Shores,Brunswick County,NC,WW3,1,1.0000
Carolina Shores,Brunswick County,NC,WW4,0,1.0000
Caswell Beach,Brunswick County,NC,CR2,1,1.0000
Caswell Beach,Brunswick County,NC,CR3,0,1.0000
Caswell Beach,Brunswick County,NC,CR4,0,1.0000
Caswell Beach,Brunswick County,NC,CR5,0,1.0000
Caswell Beach,Brunswick County,NC,WW2,0,1.0000
Caswell Beach,Brunswick County,NC,WW3,0,1.0000
Caswell Beach,Brunswick County,NC,WW4,0,1.0000
Holden Beach,Brunswick County,NC,CR2,1,1.0000
Holden Beach,Brunswick County,NC,CR3,1,1.0000
Holden Beach,Brunswick County,NC,CR4,0,1.0000
Holden Beach,Brunswick County,NC,CR5,0,1.0000
Holden Beach,Brunswick County,NC,WW2,0,1.0000
Holden Beach,Brunswick County,NC,WW3,0,1.0000
Holden Beach,Brunswick County,NC,WW4,0,1.0000
Leland,Brunswick County,NC,CR2,1,1.0000
Leland,Brunswick County,NC,CR3,1,1.0000
Leland,Brunswick County,NC,CR4,4,1.0000
Leland,Brunswick County,NC,CR5,0,1.0000
Leland,Brunswick County,NC,WW2,0,1.0000
Leland,Brunswick County,NC,WW3,0,1.0000
Leland,Brunswick County,NC,WW4,0,1.0000
Navassa,Brunswick County,NC,CR2,1,1.0000
Navassa,Brunswick County,NC,CR3,1,1.0000
Navassa,Brunswick County,NC,CR4,0,1.0000
Navassa,Brunswick County,NC,CR5,0,1.0000
Navassa,Brunswick County,NC,WW2,0,1.0000
Navassa,Brunswick County,NC,WW3,0,1.0000
Navassa,Brunswick County,NC,WW4,0,1.0000
Northwest,Brunswick County,NC,CR2,1,1.0000
Northwest,Brunswick County,NC,CR3,1,1.0000
Northwest,Brunswick County,NC,CR4,0,1.0000
Northwest,Brunswick County,NC,CR5,0,1.0000
Northwest,Brunswick County,NC,WW2,1,1.0000
Northwest,Brunswick County,NC,WW3,0,1.0000
Northwest,Brunswick County,NC,WW4,0,1.0000
Oak Island,Brunswick County,NC,CR2,1,1.0000
Oak Island,Brunswick County,NC,CR3,4,1.0000
Oak Island,Brunswick County,NC,CR4,1,1.0000
Oak Island,Brunswick County,NC,CR5,0,1.0000
Oak Island,Brunswick County,NC,WW2,4,1.0000
Oak Island,Brunswick County,NC,WW3,0,1.0000
Oak Island,Brunswick County,NC,WW4,0,1.0000
Ocean Isle Beach,Brunswick County,NC,CR2,1,1.0000
Ocean Isle Beach,Brunswick County,NC,CR3,1,1.0000
Ocean Isle Beach,Brunswick County,NC,CR4,0,1.0000
Ocean Isle Beach,Brunswick County,NC,CR5,0,1.0000
Ocean Isle Beach,Brunswick County,NC,WW2,0,1.0000
Ocean Isle Beach,Brunswick County,NC,WW3,0,1.0000
Ocean Isle Beach,Brunswick County,NC,WW4,0,1.0000
Sandy Creek,Brunswick County,NC,CR2,0,0.0000
Sandy Creek,Brunswick County,NC,CR3,0,0.0000
Sandy Creek,Brunswick County,NC,CR4,0,0.0000
Sandy Creek,Brunswick County,NC,CR5,0,0.0000
Sandy Creek,Brunswick County,NC,WW2,0,0.0000
Sandy Creek,Brunswick County,NC,WW3,0,0.0000
Sandy Creek,Brunswick County,NC,WW4,0,0.0000
Shallotte,Brunswick County,NC,CR2,1,1.0000
Shallotte,Brunswick County,NC,CR3,3,1.0000
Shallotte,Brunswick County,NC,CR4,8,1.0000
Shallotte,Brunswick County,NC,CR5,0,1.0000
Shallotte,Brunswick County,NC,WW2,0,1.0000
Shallotte,Brunswick County,NC,WW3,0,1.0000
Shallotte,Brunswick County,NC,WW4,0,1.0000
Southport,Brunswick County,NC,CR2,1,1.0000
Southport,Brunswick County,NC,CR3,2,1.0000
Southport,Brunswick County,NC,CR4,2,1.0000
Southport,Brunswick County,NC,CR5,1,1.0000
Southport,Brunswick County,NC,WW2,0,1.0000
Southport,Brunswick County,NC,WW3,0,1.0000
Southport,Brunswick County,NC,WW4,0,1.0000
St. James,Brunswick County,NC,CR2,0,1.0000
St. James,Brunswick County,NC,CR3,1,1.0000
St. James,Brunswick County,NC,CR4,0,1.0000
St. James,Brunswick County,NC,CR5,0,1.0000
St. James,Brunswick County,NC,WW2,0,1.0000
St. James,Brunswick County,NC,WW3,0,1.0000
St. James,Brunswick County,NC,WW4,0,1.0000
Sunset Beach,Brunswick County,NC,CR2,1,1.0000
Sunset Beach,Brunswick County,NC,CR3,1,1.0000
Sunset Beach,Brunswick County,NC,CR4,0,1.0000
Sunset Beach,Brunswick County,NC,CR5,0,1.0000
Sunset Beach,Brunswick County,NC,WW2,0,1.0000
Sunset Beach,Brunswick County,NC,WW3,0,1.0000
Sunset Beach,Brunswick County,NC,WW4,0,1.0000
Unincorporated Brunswick,Brunswick County,NC,CR2,2,1.0000
Unincorporated Brunswick,Brunswick County,NC,CR3,11,1.0000
Unincorporated Brunswick,Brunswick County,NC,CR4,15,1.0000
Unincorporated Brunswick,Brunswick County,NC,CR5,2,1.0000
Unincorporated Brunswick,Brunswick County,NC,WW2,42,1.0000
Unincorporated Brunswick,Brunswick County,NC,WW3,2,1.0000
Unincorporated Brunswick,Brunswick County,NC,WW4,3,1.0000
Varnamtown,Brunswick County,NC,CR2,0,0.0000
Varnamtown,Brunswick County,NC,CR3,0,0.0000
Varnamtown,Brunswick County,NC,CR4,0,0.0000
Varnamtown,Brunswick County,NC,CR5,0,0.0000
Varnamtown,Brunswick County,NC,WW2,0,0.0000
Varnamtown,Brunswick County,NC,WW3,0,0.0000
Varnamtown,Brunswick County,NC,WW4,0,0.0000
Camden,Camden County,NC,CR2,1,1.0000
Camden,Camden County,NC,CR3,0,1.0000
Camden,Camden County,NC,CR4,2,1.0000
Camden,Camden County,NC,CR5,0,1.0000
Camden,Camden County,NC,WW2,0,1.0000
Camden,Camden County,NC,WW3,0,1.0000
Camden,Camden County,NC,WW4,0,1.0000
Elizabeth City,Camden County,NC,CR2,0,0.0000
Elizabeth City,Camden County,NC,CR3,0,0.0000
Elizabeth City,Camden County,NC,CR4,0,0.0000
Elizabeth City,Camden County,NC,CR5,0,0.0000
Elizabeth City,Camden County,NC,WW2,0,0.0000
Elizabeth City,Camden County,NC,WW3,0,0.0000
Elizabeth City,Camden County,NC,WW4,0,0.0000
South Mills,Camden County,NC,CR2,0,1.0000
South Mills,Camden County,NC,CR3,1,1.0000
South Mills,Camden County,NC,CR4,0,1.0000
South Mills,Camden County,NC,CR5,0,1.0000
South Mills,Camden County,NC,WW2,9,1.0000
South Mills,Camden County,NC,WW3,0,1.0000
South Mills,Camden County,NC,WW4,0,1.0000
Unincorporated Camden,Camden County,NC,CR2,1,1.0000
Unincorporated Camden,Camden County,NC,CR3,1,1.0000
Unincorporated Camden,Camden County,NC,CR4,3,1.0000
Unincorporated Camden,Camden County,NC,CR5,0,1.0000
Unincorporated Camden,Camden County,NC,WW2,5,1.0000
Unincorporated Camden,Camden County,NC,WW3,0,1.0000
Unincorporated Camden,Camden County,NC,WW4,0,1.0000
Atlantic,Carteret County,NC,CR2,0,1.0000
Atlantic,Carteret County,NC,CR3,1,1.0000
Atlantic,Carteret County,NC,CR4,1,1.0000
Atlantic,Carteret County,NC,CR5,0,1.0000
Atlantic,Carteret County,NC,WW2,2,1.0000
Atlantic,Carteret County,NC,WW3,0,1.0000
Atlantic,Carteret County,NC,WW4,0,1.0000
Atlantic Beach,Carteret County,NC,CR2,1,1.0000
Atlantic Beach,Carteret County,NC,CR3,1,1.0000
Atlantic Beach,Carteret County,NC,CR4,0,1.0000
Atlantic Beach,Carteret County,NC,CR5,0,1.0000
Atlantic Beach,Carteret County,NC,WW2,7,1.0000
Atlantic Beach,Carteret County,NC,WW3,0,1.0000
Atlantic Beach,Carteret County,NC,WW4,0,1.0000
Beaufort,Carteret County,NC,CR2,2,1.0000
Beaufort,Carteret County,NC,CR3,1,1.0000
Beaufort,Carteret County,NC,CR4,4,1.0000
Beaufort,Carteret County,NC,CR5,0,1.0000
Beaufort,Carteret County,NC,WW2,11,1.0000
Beaufort,Carteret County,NC,WW3,0,1.0000
Beaufort,Carteret County,NC,WW4,0,1.0000
Bogue,Carteret County,NC,CR2,0,0.0000
Bogue,Carteret County,NC,CR3,0,0.0000
Bogue,Carteret County,NC,CR4,0,0.0000
Bogue,Carteret County,NC,CR5,0,0.0000
Bogue,Carteret County,NC,WW2,0,0.0000
Bogue,Carteret County,NC,WW3,0,0.0000
Bogue,Carteret County,NC,WW4,0,0.0000
Brandywine Bay,Carteret County,NC,CR2,0,1.0000
Brandywine Bay,Carteret County,NC,CR3,0,1.0000
Brandywine Bay,Carteret County,NC,CR4,0,1.0000
Brandywine Bay,Carteret County,NC,CR5,0,1.0000
Brandywine Bay,Carteret County,NC,WW2,5,1.0000
Brandywine Bay,Carteret County,NC,WW3,0,1.0000
Brandywine Bay,Carteret County,NC,WW4,0,1.0000
Broad Creek,Carteret County,NC,CR2,0,1.0000
Broad Creek,Carteret County,NC,CR3,1,1.0000
Broad Creek,Carteret County,NC,CR4,2,1.0000
Broad Creek,Carteret County,NC,CR5,0,1.0000
Broad Creek,Carteret County,NC,WW2,0,1.0000
Broad Creek,Carteret County,NC,WW3,0,1.0000
Broad Creek,Carteret County,NC,WW4,0,1.0000
Cape Carteret,Carteret County,NC,CR2,1,1.0000
Cape Carteret,Carteret County,NC,CR3,0,1.0000
Cape Carteret,Carteret County,NC,CR4,1,1.0000
Cape Carteret,Carteret County,NC,CR5,0,1.0000
Cape Carteret,Carteret County,NC,WW2,0,1.0000
Cape Carteret,Carteret County,NC,WW3,0,1.0000
Cape Carteret,Carteret County,NC,WW4,0,1.0000
Cedar Point,Carteret County,NC,CR2,0,1.0000
Cedar Point,Carteret County,NC,CR3,1,1.0000
Cedar Point,Carteret County,NC,CR4,1,1.0000
Cedar Point,Carteret County,NC,CR5,0,1.0000
Cedar Point,Carteret County,NC,WW2,0,1.0000
Cedar Point,Carteret County,NC,WW3,0,1.0000
Cedar Point,Carteret County,NC,WW4,0,1.0000
Davis,Carteret County,NC,CR2,0,1.0000
Davis,Carteret County,NC,CR3,1,1.0000
Davis,Carteret County,NC,CR4,0,1.0000
Davis,Carteret County,NC,CR5,0,1.0000
Davis,Carteret County,NC,WW2,3,1.0000
Davis,Carteret County,NC,WW3,0,1.0000
Davis,Carteret County,NC,WW4,0,1.0000
Emerald Isle,Carteret County,NC,CR2,1,1.0000
Emerald Isle,Carteret County,NC,CR3,2,1.0000
Emerald Isle,Carteret County,NC,CR4,0,1.0000
Emerald Isle,Carteret County,NC,CR5,0,1.0000
Emerald Isle,Carteret County,NC,WW2,17,1.0000
Emerald Isle,Carteret County,NC,WW3,0,1.0000
Emerald Isle,Carteret County,NC,WW4,0,1.0000
Gloucester,Carteret County,NC,CR2,0,0.0000
Gloucester,Carteret County,NC,CR3,0,0.0000
Gloucester,Carteret County,NC,CR4,0,0.0000
Gloucester,Carteret County,NC,CR5,0,0.0000
Gloucester,Carteret County,NC,WW2,0,0.0000
Gloucester,Carteret County,NC,WW3,0,0.0000
Gloucester,Carteret County,NC,WW4,0,0.0000
Harkers Island,Carteret County,NC,CR2,0,1.0000
Harkers Island,Carteret County,NC,CR3,1,1.0000
Harkers Island,Carteret County,NC,CR4,1,1.0000
Harkers Island,Carteret County,NC,CR5,0,1.0000
Harkers Island,Carteret County,NC,WW2,5,1.0000
Harkers Island,Carteret County,NC,WW3,0,1.0000
Harkers Island,Carteret County,NC,WW4,0,1.0000
Indian Beach,Carteret County,NC,CR2,1,1.0000
Indian Beach,Carteret County,NC,CR3,1,1.0000
Indian Beach,Carteret County,NC,CR4,0,1.0000
Indian Beach,Carteret County,NC,CR5,0,1.0000
Indian Beach,Carteret County,NC,WW2,6,1.0000
Indian Beach,Carteret County,NC,WW3,0,1.0000
Indian Beach,Carteret County,NC,WW4,0,1.0000
Marshallberg,Carteret County,NC,CR2,0,1.0000
Marshallberg,Carteret County,NC,CR3,1,1.0000
Marshallberg,Carteret County,NC,CR4,0,1.0000
Marshallberg,Carteret County,NC,CR5,0,1.0000
Marshallberg,Carteret County,NC,WW2,0,1.0000
Marshallberg,Carteret County,NC,WW3,0,1.0000
Marshallberg,Carteret County,NC,WW4,0,1.0000
Morehead City,Carteret County,NC,CR2,3,1.0000
Morehead City,Carteret County,NC,CR3,3,1.0000
Morehead City,Carteret County,NC,CR4,7,1.0000
Morehead City,Carteret County,NC,CR5,1,1.0000
Morehead City,Carteret County,NC,WW2,19,1.0000
Morehead City,Carteret County,NC,WW3,1,1.0000
Morehead City,Carteret County,NC,WW4,0,1.0000
Newport,Carteret County,NC,CR2,1,1.0000
Newport,Carteret County,NC,CR3,1,1.0000
Newport,Carteret County,NC,CR4,3,1.0000
Newport,Carteret County,NC,CR5,0,1.0000
Newport,Carteret County,NC,WW2,7,1.0000
Newport,Carteret County,NC,WW3,1,1.0000
Newport,Carteret County,NC,WW4,1,1.0000
Peletier,Carteret County,NC,CR2,0,0.0000
Peletier,Carteret County,NC,CR3,0,0.0000
Peletier,Carteret County,NC,CR4,0,0.0000
Peletier,Carteret County,NC,CR5,0,0.0000
Peletier,Carteret County,NC,WW2,0,0.0000
Peletier,Carteret County,NC,WW3,0,0.0000
Peletier,Carteret County,NC,WW4,0,0.0000
Pine Knoll Shores,Carteret County,NC,CR2,1,1.0000
Pine Knoll Shores,Carteret County,NC,CR3,1,1.0000
Pine Knoll Shores,Carteret County,NC,CR4,0,1.0000
Pine Knoll Shores,Carteret County,NC,CR5,0,1.0000
Pine Knoll Shores,Carteret County,NC,WW2,14,1.0000
Pine Knoll Shores,Carteret County,NC,WW3,0,1.0000
Pine Knoll Shores,Carteret County,NC,WW4,0,1.0000
Unincorporated Carteret,Carteret County,NC,CR2,0,1.0000
Unincorporated Carteret,Carteret County,NC,CR3,10,1.0000
Unincorporated Carteret,Carteret County,NC,CR4,5,1.0000
Unincorporated Carteret,Carteret County,NC,CR5,0,1.0000
Unincorporated Carteret,Carteret County,NC,WW2,122,1.0000
Unincorporated Carteret,Carteret County,NC,WW3,1,1.0000
Unincorporated Carteret,Carteret County,NC,WW4,0,1.0000
Arrowhead Beach,Chowan County,NC,CR2,0,0.0000
Arrowhead Beach,Chowan County,NC,CR3,0,0.0000
Arrowhead Beach,Chowan County,NC,CR4,0,0.0000
Arrowhead Beach,Chowan County,NC,CR5,0,0.0000
Arrowhead Beach,Chowan County,NC,WW2,0,0.0000
Arrowhead Beach,Chowan County,NC,WW3,0,0.0000
Arrowhead Beach,Chowan County,NC,WW4,0,0.0000
Cape Colony,Chowan County,NC,CR2,0,0.0000
Cape Colony,Chowan County,NC,CR3,0,0.0000
Cape Colony,Chowan County,NC,CR4,0,0.0000
Cape Colony,Chowan County,NC,CR5,0,0.0000
Cape Colony,Chowan County,NC,WW2,0,0.0000
Cape Colony,Chowan County,NC,WW3,0,0.0000
Cape Colony,Chowan County,NC,WW4,0,0.0000
Chowan Beach,Chowan County,NC,CR2,0,0.0000
Chowan Beach,Chowan County,NC,CR3,0,0.0000
Chowan Beach,Chowan County,NC,CR4,0,0.0000
Chowan Beach,Chowan County,NC,CR5,0,0.0000
Chowan Beach,Chowan County,NC,WW2,0,0.0000
Chowan Beach,Chowan County,NC,WW3,0,0.0000
Chowan Beach,Chowan County,NC,WW4,0,0.0000
Edenton,Chowan County,NC,CR2,4,1.0000
Edenton,Chowan County,NC,CR3,1,1.0000
Edenton,Chowan County,NC,CR4,1,1.0000
Edenton,Chowan County,NC,CR5,1,1.0000
Edenton,Chowan County,NC,WW2,6,1.0000
Edenton,Chowan County,NC,WW3,0,1.0000
Edenton,Chowan County,NC,WW4,1,1.0000
Unincorporated Chowan,Chowan County,NC,CR2,0,1.0000
Unincorporated Chowan,Chowan County,NC,CR3,1,1.0000
Unincorporated Chowan,Chowan County,NC,CR4,4,1.0000
Unincorporated Chowan,Chowan County,NC,CR5,0,1.0000
Unincorporated Chowan,Chowan County,NC,WW2,9,1.0000
Unincorporated Chowan,Chowan County,NC,WW3,0,1.0000
Unincorporated Chowan,Chowan County,NC,WW4,0,1.0000
Bolton,Columbus County,NC,CR2,0,1.0000
Bolton,Columbus County,NC,CR3,1,1.0000
Bolton,Columbus County,NC,CR4,0,1.0000
Bolton,Columbus County,NC,CR5,0,1.0000
Bolton,Columbus County,NC,WW2,2,1.0000
Bolton,Columbus County,NC,WW3,0,1.0000
Bolton,Columbus County,NC,WW4,0,1.0000
Brunswick,Columbus County,NC,CR2,0,1.0000
Brunswick,Columbus County,NC,CR3,1,1.0000
Brunswick,Columbus County,NC,CR4,0,1.0000
Brunswick,Columbus County,NC,CR5,0,1.0000
Brunswick,Columbus County,NC,WW2,1,1.0000
Brunswick,Columbus County,NC,WW3,0,1.0000
Brunswick,Columbus County,NC,WW4,0,1.0000
Delco,Columbus County,NC,CR2,0,1.0000
Delco,Columbus County,NC,CR3,0,1.0000
Delco,Columbus County,NC,CR4,1,1.0000
Delco,Columbus County,NC,CR5,0,1.0000
Delco,Columbus County,NC,WW2,1,1.0000
Delco,Columbus County,NC,WW3,0,1.0000
Delco,Columbus County,NC,WW4,0,1.0000
Hallsboro,Columbus County,NC,CR2,0,1.0000
Hallsboro,Columbus County,NC,CR3,1,1.0000
Hallsboro,Columbus County,NC,CR4,2,1.0000
Hallsboro,Columbus County,NC,CR5,0,1.0000
Hallsboro,Columbus County,NC,WW2,2,1.0000
Hallsboro,Columbus County,NC,WW3,0,1.0000
Hallsboro,Columbus County,NC,WW4,0,1.0000
Lake Waccamaw,Columbus County,NC,CR2,1,1.0000
Lake Waccamaw,Columbus County,NC,CR3,1,1.0000
