Community,County,State,DBcode,Tot_value,Tot_pct
Carolina Shores,Brunswick County,NC,LC3,0.0629,1.0000
Carolina Shores,Brunswick County,NC,LC4,0.3360,1.0000
Carolina Shores,Brunswick County,NC,LC5,0.0622,1.0000
Carolina Shores,Brunswick County,NC,LC6,0.2109,1.0000
Carolina Shores,Brunswick County,NC,LC7,0.8295,1.0000
Caswell Beach,Brunswick County,NC,LC2,0.2571,1.0000
Caswell Beach,Brunswick County,NC,LC3,0.0000,1.0000
Caswell Beach,Brunswick County,NC,LC4,0.0664,1.0000
Caswell Beach,Brunswick County,NC,LC5,0.0480,1.0000
Caswell Beach,Brunswick County,NC,LC6,2.2750,1.0000
Caswell Beach,Brunswick County,NC,LC7,0.2394,1.0000
Holden Beach,Brunswick County,NC,LC2,1.1158,1.0000
Holden Beach,Brunswick County,NC,LC3,0.0000,1.0000
Holden Beach,Brunswick County,NC,LC4,0.0473,1.0000
Holden Beach,Brunswick County,NC,LC5,0.0500,1.0000
Holden Beach,Brunswick County,NC,LC6,1.1717,1.0000
Holden Beach,Brunswick County,NC,LC7,0.6828,1.0000
Leland,Brunswick County,NC,LC2,6.1159,1.0000
Leland,Brunswick County,NC,LC3,0.2349,1.0000
Leland,Brunswick County,NC,LC4,3.8718,1.0000
Leland,Brunswick County,NC,LC5,1.5488,1.0000
Leland,Brunswick County,NC,LC6,5.0689,1.0000
Leland,Brunswick County,NC,LC7,3.1775,1.0000
Navassa,Brunswick County,NC,LC2,0.7534,1.0000
Navassa,Brunswick County,NC,LC3,0.2870,1.0000
Navassa,Brunswick County,NC,LC4,3.9982,1.0000
Navassa,Brunswick County,NC,LC5,1.7243,1.0000
Navassa,Brunswick County,NC,LC6,5.8959,1.0000
Navassa,Brunswick County,NC,LC7,0.5706,1.0000
Northwest,Brunswick County,NC,LC2,0.1849,1.0000
Northwest,Brunswick County,NC,LC3,1.3066,1.0000
Northwest,Brunswick County,NC,LC4,2.8241,1.0000
Northwest,Brunswick County,NC,LC5,1.3973,1.0000
Northwest,Brunswick County,NC,LC6,0.9956,1.0000
Northwest,Brunswick County,NC,LC7,0.4479,1.0000
Oak Island,Brunswick County,NC,LC2,4.2794,1.0000
Oak Island,Brunswick County,NC,LC3,0.2286,1.0000
Oak Island,Brunswick County,NC,LC4,5.1752,1.0000
Oak Island,Brunswick County,NC,LC5,0.9591,1.0000
Oak Island,Brunswick County,NC,LC6,6.2966,1.0000
Oak Island,Brunswick County,NC,LC7,2.3247,1.0000
Ocean Isle Beach,Brunswick County,NC,LC2,1.4341,1.0000
Ocean Isle Beach,Brunswick County,NC,LC3,0.1564,1.0000
Ocean Isle Beach,Brunswick County,NC,LC4,0.5713,1.0000
Ocean Isle Beach,Brunswick County,NC,LC5,0.1119,1.0000
Ocean Isle Beach,Brunswick County,NC,LC6,1.0731,1.0000
Ocean Isle Beach,Brunswick County,NC,LC7,0.3770,1.0000
Sandy Creek,Brunswick County,NC,LC2,0.0792,1.0000
Sandy Creek,Brunswick County,NC,LC3,0.0174,1.0000
Sandy Creek,Brunswick County,NC,LC4,0.8677,1.0000
Sandy Creek,Brunswick County,NC,LC5,0.2450,1.0000
Sandy Creek,Brunswick County,NC,LC6,0.1015,1.0000
Sandy Creek,Brunswick County,NC,LC7,0.1102,1.0000
Shallotte,Brunswick County,NC,LC2,2.1941,1.0000
Shallotte,Brunswick County,NC,LC3,0.4125,1.0000
Shallotte,Brunswick County,NC,LC4,3.1024,1.0000
Shallotte,Brunswick County,NC,LC5,0.5887,1.0000
Shallotte,Brunswick County,NC,LC6,1.6548,1.0000
Shallotte,Brunswick County,NC,LC7,1.0741,1.0000
Southport,Brunswick County,NC,LC2,1.3771,1.0000
Southport,Brunswick County,NC,LC3,0.0452,1.0000
Southport,Brunswick County,NC,LC4,0.6981,1.0000
Southport,Brunswick County,NC,LC5,0.1977,1.0000
Southport,Brunswick County,NC,LC6,0.9601,1.0000
Southport,Brunswick County,NC,LC7,0.6894,1.0000
St. James,Brunswick County,NC,LC2,2.6020,1.0000
St. James,Brunswick County,NC,LC3,0.0803,1.0000
St. James,Brunswick County,NC,LC4,0.4570,1.0000
St. James,Brunswick County,NC,LC5,0.3475,1.0000
St. James,Brunswick County,NC,LC6,3.7672,1.0000
St. James,Brunswick County,NC,LC7,1.8389,1.0000
Sunset Beach,Brunswick County,NC,LC2,2.3258,1.0000
Sunset Beach,Brunswick County,NC,LC3,0.0438,1.0000
Sunset Beach,Brunswick County,NC,LC4,0.4649,1.0000
Sunset Beach,Brunswick County,NC,LC5,0.2005,1.0000
Sunset Beach,Brunswick County,NC,LC6,1.8372,1.0000
Sunset Beach,Brunswick County,NC,LC7,2.0481,1.0000
Unincorporated Brunswick,Brunswick County,NC,LC2,30.0883,1.0000
Unincorporated Brunswick,Brunswick County,NC,LC3,52.0306,1.0000
Unincorporated Brunswick,Brunswick County,NC,LC4,213.1289,1.0000
Unincorporated Brunswick,Brunswick County,NC,LC5,66.5728,1.0000
Unincorporated Brunswick,Brunswick County,NC,LC6,316.6846,1.0000
Unincorporated Brunswick,Brunswick County,NC,LC7,35.4442,1.0000
Varnamtown,Brunswick County,NC,LC2,0.1703,1.0000
Varnamtown,Brunswick County,NC,LC3,0.1081,1.0000
Varnamtown,Brunswick County,NC,LC4,0.2714,1.0000
Varnamtown,Brunswick County,NC,LC5,0.0862,1.0000
Varnamtown,Brunswick County,NC,LC6,0.0855,1.0000
Varnamtown,Brunswick County,NC,LC7,0.1859,1.0000
Camden,Camden County,NC,LC2,0.1661,1.0000
Camden,Camden County,NC,LC3,0.6088,1.0000
Camden,Camden County,NC,LC4,0.1400,1.0000
Camden,Camden County,NC,LC5,0.0153,1.0000
Camden,Camden County,NC,LC6,0.4594,1.0000
Camden,Camden County,NC,LC7,0.1724,1.0000
Elizabeth City,Camden County,NC,LC2,0.0174,1.0000
Elizabeth City,Camden County,NC,LC3,0.0000,1.0000
Elizabeth City,Camden County,NC,LC4,0.0000,1.0000
Elizabeth City,Camden County,NC,LC5,0.0000,1.0000
Elizabeth City,Camden County,NC,LC6,0.0751,1.0000
Elizabeth City,Camden County,NC,LC7,0.0031,1.0000
South Mills,Camden County,NC,LC2,0.0942,1.0000
South Mills,Camden County,NC,LC3,0.4743,1.0000
South Mills,Camden County,NC,LC4,0.0625,1.0000
South Mills,Camden County,NC,LC5,0.0010,1.0000
South Mills,Camden County,NC,LC6,0.9744,1.0000
South Mills,Camden County,NC,LC7,0.1720,1.0000
Unincorporated Camden,Camden County,NC,LC2,2.4154,1.0000
Unincorporated Camden,Camden County,NC,LC3,83.4675,1.0000
Unincorporated Camden,Camden County,NC,LC4,9.9101,1.0000
Unincorporated Camden,Camden County,NC,LC5,0.7631,1.0000
Unincorporated Camden,Camden County,NC,LC6,133.2885,1.0000
Unincorporated Camden,Camden County,NC,LC7,6.0227,1.0000
Atlantic,Carteret County,NC,LC2,0.1998,1.0000
Atlantic,Carteret County,NC,LC3,0.0000,1.0000
Atlantic,Carteret County,NC,LC4,0.0431,1.0000
Atlantic,Carteret County,NC,LC5,0.1022,1.0000
Atlantic,Carteret County,NC,LC6,0.3989,1.0000
Atlantic,Carteret County,NC,LC7,0.1724,1.0000
Atlantic Beach,Carteret County,NC,LC2,1.5658,1.0000
Atlantic Beach,Carteret County,NC,LC3,0.0000,1.0000
Atlantic Beach,Carteret County,NC,LC4,0.0361,1.0000
Atlantic Beach,Carteret County,NC,LC5,0.0090,1.0000
Atlantic Beach,Carteret County,NC,LC6,0.6283,1.0000
Atlantic Beach,Carteret County,NC,LC7,0.1699,1.0000
Beaufort,Carteret County,NC,LC2,2.1437,1.0000
Beaufort,Carteret County,NC,LC3,0.3913,1.0000
Beaufort,Carteret County,NC,LC4,0.4761,1.0000
Beaufort,Carteret County,NC,LC5,0.0994,1.0000
Beaufort,Carteret County,NC,LC6,1.5203,1.0000
Beaufort,Carteret County,NC,LC7,1.1005,1.0000
Bogue,Carteret County,NC,LC2,0.5681,1.0000
Bogue,Carteret County,NC,LC3,0.2658,1.0000
Bogue,Carteret County,NC,LC4,0.6276,1.0000
Bogue,Carteret County,NC,LC5,0.2561,1.0000
Bogue,Carteret County,NC,LC6,0.6098,1.0000
Bogue,Carteret County,NC,LC7,0.4226,1.0000
Brandywine Bay,Carteret County,NC,LC2,0.3451,1.0000
Brandywine Bay,Carteret County,NC,LC3,0.0003,1.0000
Brandywine Bay,Carteret County,NC,LC4,0.0195,1.0000
Brandywine Bay,Carteret County,NC,LC5,0.0035,1.0000
Brandywine Bay,Carteret County,NC,LC6,0.0420,1.0000
Brandywine Bay,Carteret County,NC,LC7,0.4118,1.0000
Broad Creek,Carteret County,NC,LC2,0.8263,1.0000
Broad Creek,Carteret County,NC,LC3,0.0309,1.0000
Broad Creek,Carteret County,NC,LC4,0.6356,1.0000
Broad Creek,Carteret County,NC,LC5,0.2061,1.0000
Broad Creek,Carteret County,NC,LC6,0.8931,1.0000
Broad Creek,Carteret County,NC,LC7,0.4993,1.0000
Cape Carteret,Carteret County,NC,LC2,0.9233,1.0000
Cape Carteret,Carteret County,NC,LC3,0.0573,1.0000
Cape Carteret,Carteret County,NC,LC4,0.3784,1.0000
Cape Carteret,Carteret County,NC,LC5,0.1390,1.0000
Cape Carteret,Carteret County,NC,LC6,0.1227,1.0000
Cape Carteret,Carteret County,NC,LC7,0.9497,1.0000
Cedar Point,Carteret County,NC,LC2,1.0022,1.0000
Cedar Point,Carteret County,NC,LC3,0.0848,1.0000
Cedar Point,Carteret County,NC,LC4,0.2401,1.0000
Cedar Point,Carteret County,NC,LC5,0.1296,1.0000
Cedar Point,Carteret County,NC,LC6,0.2450,1.0000
Cedar Point,Carteret County,NC,LC7,0.5341,1.0000
Davis,Carteret County,NC,LC2,0.1717,1.0000
Davis,Carteret County,NC,LC3,0.0083,1.0000
Davis,Carteret County,NC,LC4,0.2731,1.0000
Davis,Carteret County,NC,LC5,0.2134,1.0000
Davis,Carteret County,NC,LC6,1.3483,1.0000
Davis,Carteret County,NC,LC7,0.1380,1.0000
Emerald Isle,Carteret County,NC,LC2,3.3828,1.0000
Emerald Isle,Carteret County,NC,LC3,0.0000,1.0000
Emerald Isle,Carteret County,NC,LC4,0.2717,1.0000
Emerald Isle,Carteret County,NC,LC5,0.0976,1.0000
Emerald Isle,Carteret County,NC,LC6,0.4827,1.0000
Emerald Isle,Carteret County,NC,LC7,0.6648,1.0000
Gloucester,Carteret County,NC,LC2,0.0994,1.0000
Gloucester,Carteret County,NC,LC3,0.1435,1.0000
Gloucester,Carteret County,NC,LC4,0.7422,1.0000
Gloucester,Carteret County,NC,LC5,0.0563,1.0000
Gloucester,Carteret County,NC,LC6,0.1039,1.0000
Gloucester,Carteret County,NC,LC7,0.2679,1.0000
Harkers Island,Carteret County,NC,LC2,1.0352,1.0000
Harkers Island,Carteret County,NC,LC3,0.0118,1.0000
Harkers Island,Carteret County,NC,LC4,0.1765,1.0000
Harkers Island,Carteret County,NC,LC5,0.0288,1.0000
Harkers Island,Carteret County,NC,LC6,0.9080,1.0000
Harkers Island,Carteret County,NC,LC7,0.4125,1.0000
Indian Beach,Carteret County,NC,LC2,0.3590,1.0000
Indian Beach,Carteret County,NC,LC3,0.0000,1.0000
Indian Beach,Carteret County,NC,LC4,0.0716,1.0000
Indian Beach,Carteret County,NC,LC5,0.0188,1.0000
Indian Beach,Carteret County,NC,LC6,0.0577,1.0000
Indian Beach,Carteret County,NC,LC7,0.0625,1.0000
Marshallberg,Carteret County,NC,LC2,0.1115,1.0000
Marshallberg,Carteret County,NC,LC3,0.0566,1.0000
Marshallberg,Carteret County,NC,LC4,0.1390,1.0000
Marshallberg,Carteret County,NC,LC5,0.0622,1.0000
Marshallberg,Carteret County,NC,LC6,0.0924,1.0000
Marshallberg,Carteret County,NC,LC7,0.1678,1.0000
Morehead City,Carteret County,NC,LC2,4.5129,1.0000
Morehead City,Carteret County,NC,LC3,0.0577,1.0000
Morehead City,Carteret County,NC,LC4,0.4121,1.0000
Morehead City,Carteret County,NC,LC5,0.1279,1.0000
Morehead City,Carteret County,NC,LC6,1.1919,1.0000
Morehead City,Carteret County,NC,LC7,1.4449,1.0000
Newport,Carteret County,NC,LC2,1.3337,1.0000
Newport,Carteret County,NC,LC3,0.1390,1.0000
Newport,Carteret County,NC,LC4,1.0783,1.0000
Newport,Carteret County,NC,LC5,0.1953,1.0000
Newport,Carteret County,NC,LC6,4.1282,1.0000
Newport,Carteret County,NC,LC7,0.7902,1.0000
Peletier,Carteret County,NC,LC2,0.3186,1.0000
Peletier,Carteret County,NC,LC3,0.9083,1.0000
Peletier,Carteret County,NC,LC4,0.9907,1.0000
Peletier,Carteret County,NC,LC5,0.3110,1.0000
Peletier,Carteret County,NC,LC6,0.5640,1.0000
Peletier,Carteret County,NC,LC7,0.5598,1.0000
Pine Knoll Shores,Carteret County,NC,LC2,0.7263,1.0000
Pine Knoll Shores,Carteret County,NC,LC3,0.0024,1.0000
Pine Knoll Shores,Carteret County,NC,LC4,0.4962,1.0000
Pine Knoll Shores,Carteret County,NC,LC5,0.0601,1.0000
Pine Knoll Shores,Carteret County,NC,LC6,0.4761,1.0000
Pine Knoll Shores,Carteret County,NC,LC7,0.5911,1.0000
Unincorporated Carteret,Carteret County,NC,LC2,11.4102,1.0000
Unincorporated Carteret,Carteret County,NC,LC3,81.7860,1.0000
Unincorporated Carteret,Carteret County,NC,LC4,75.6997,1.0000
Unincorporated Carteret,Carteret County,NC,LC5,15.5781,1.0000
Unincorporated Carteret,Carteret County,NC,LC6,251.8999,1.0000
Unincorporated Carteret,Carteret County,NC,LC7,25.5014,1.0000
Arrowhead Beach,Chowan County,NC,LC2,0.0862,1.0000
Arrowhead Beach,Chowan County,NC,LC3,0.0250,1.0000
Arrowhead Beach,Chowan County,NC,LC4,0.0584,1.0000
Arrowhead Beach,Chowan County,NC,LC5,0.0702,1.0000
Arrowhead Beach,Chowan County,NC,LC6,0.0591,1.0000
Arrowhead Beach,Chowan County,NC,LC7,0.3058,1.0000
Cape Colony,Chowan County,NC,LC2,0.0831,1.0000
Cape Colony,Chowan County,NC,LC3,0.1320,1.0000
Cape Colony,Chowan County,NC,LC4,0.2207,1.0000
Cape Colony,Chowan County,NC,LC5,0.0299,1.0000
Cape Colony,Chowan County,NC,LC6,0.2207,1.0000
Cape Colony,Chowan County,NC,LC7,0.3576,1.0000
Chowan Beach,Chowan County,NC,LC2,0.0375,1.0000
Chowan Beach,Chowan County,NC,LC3,0.0003,1.0000
Chowan Beach,Chowan County,NC,LC4,0.0045,1.0000
Chowan Beach,Chowan County,NC,LC5,0.0215,1.0000
Chowan Beach,Chowan County,NC,LC6,0.0049,1.0000
Chowan Beach,Chowan County,NC,LC7,0.0914,1.0000
Edenton,Chowan County,NC,LC2,1.7653,1.0000
Edenton,Chowan County,NC,LC3,1.0703,1.0000
Edenton,Chowan County,NC,LC4,0.3405,1.0000
Edenton,Chowan County,NC,LC5,0.0500,1.0000
Edenton,Chowan County,NC,LC6,0.7120,1.0000
Edenton,Chowan County,NC,LC7,1.4532,1.0000
Unincorporated Chowan,Chowan County,NC,LC2,3.0326,1.0000
Unincorporated Chowan,Chowan County,NC,LC3,74.3952,1.0000
Unincorporated Chowan,Chowan County,NC,LC4,33.0993,1.0000
Unincorporated Chowan,Chowan County,NC,LC5,4.6460,1.0000
Unincorporated Chowan,Chowan County,NC,LC6,43.2599,1.0000
Unincorporated Chowan,Chowan County,NC,LC7,7.1489,1.0000
Bolton,Columbus County,NC,LC2,0.2269,1.0000
Bolton,Columbus County,NC,LC3,0.4924,1.0000
Bolton,Columbus County,NC,LC4,1.5915,1.0000
Bolton,Columbus County,NC,LC5,0.4066,1.0000
Bolton,Columbus County,NC,LC6,0.4243,1.0000
Bolton,Columbus County,NC,LC7,0.4632,1.0000
Delco,Columbus County,NC,LC2,0.1515,1.0000
Delco,Columbus County,NC,LC3,0.2005,1.0000
Delco,Columbus County,NC,LC4,0.3374,1.0000
Delco,Columbus County,NC,LC5,0.1890,1.0000
Delco,Columbus County,NC,LC6,0.4510,1.0000
Delco,Columbus County,NC,LC7,0.1797,1.0000
Hallsboro,Columbus County,NC,LC2,0.1532,1.0000
Hallsboro,Columbus County,NC,LC3,0.6797,1.0000
Hallsboro,Columbus County,NC,LC4,1.0981,1.0000
Hallsboro,Columbus County,NC,LC5,0.3110,1.0000
Hallsboro,Columbus County,NC,LC6,0.7565,1.0000
Hallsboro,Columbus County,NC,LC7,0.2797,1.0000
Lake Waccamaw,Columbus County,NC,LC2,0.3701,1.0000
Lake Waccamaw,Columbus County,NC,LC3,0.6053,1.0000
Lake Waccamaw,Columbus County,NC,LC4,0.6290,1.0000
Lake Waccamaw,Columbus County,NC,LC5,0.2485,1.0000
Lake Waccamaw,Columbus County,NC,LC6,0.3551,1.0000
Lake Waccamaw,Columbus County,NC,LC7,0.5372,1.0000
Riegelwood,Columbus County,NC,LC2,0.5893,1.0000
Riegelwood,Columbus County,NC,LC3,0.2141,1.0000
Riegelwood,Columbus County,NC,LC4,0.7885,1.0000
Riegelwood,Columbus County,NC,LC5,0.1991,1.0000
Riegelwood,Columbus County,NC,LC6,0.8020,1.0000
Riegelwood,Columbus County,NC,LC7,0.4889,1.0000
Sandyfield,Columbus County,NC,LC2,0.0810,1.0000
Sandyfield,Columbus County,NC,LC3,0.5532,1.0000
Sandyfield,Columbus County,NC,LC4,1.0842,1.0000
Sandyfield,Columbus County,NC,LC5,0.5403,1.0000
Sandyfield,Columbus County,NC,LC6,0.5574,1.0000
Sandyfield,Columbus County,NC,LC7,0.2554,1.0000
Tabor City,Columbus County,NC,LC2,1.0894,1.0000
Tabor City,Columbus County,NC,LC3,0.7693,1.0000
Tabor City,Columbus County,NC,LC4,0.4646,1.0000
Tabor City,Columbus County,NC,LC5,0.1512,1.0000
Tabor City,Columbus County,NC,LC6,0.1915,1.0000
Tabor City,Columbus County,NC,LC7,0.6696,1.0000
Unincorporated Columbus,Columbus County,NC,LC2,13.9400,1.0000
Unincorporated Columbus,Columbus County,NC,LC3,225.7557,1.0000
Unincorporated Columbus,Columbus County,NC,LC4,223.0904,1.0000
Unincorporated Columbus,Columbus County,NC,LC5,59.1066,1.0000
Unincorporated Columbus,Columbus County,NC,LC6,341.6727,1.0000
