ER,SLR,Community,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
000,000,Unincorporated Brunswick,Brunswick County,NC,PV2,1292,0.0000,1292,0.0000,1496,0.0000,1496,0.0000
000,025,Bald Head Island,Brunswick County,NC,PV1,6254925,0.0053,6257268,0.0053,24293116,0.0205,24299375,0.0205
000,025,Bald Head Island,Brunswick County,NC,PV3,2727808,0.0041,2727808,0.0041,10211058,0.0153,10212337,0.0153
000,025,Bald Head Island,Brunswick County,NC,PV2,3527117,0.0068,3529461,0.0069,14082059,0.0273,14087038,0.0274
000,025,Caswell Beach,Brunswick County,NC,PV1,25,0.0000,25,0.0000,25,0.0000,25,0.0000
000,025,Caswell Beach,Brunswick County,NC,PV3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
000,025,Caswell Beach,Brunswick County,NC,PV2,25,0.0000,25,0.0000,25,0.0000,25,0.0000
000,025,Holden Beach,Brunswick County,NC,PV1,63691,0.0000,133779,0.0001,61373,0.0000,110316,0.0001
000,025,Holden Beach,Brunswick County,NC,PV3,0,0.0000,5498,0.0000,0,0.0000,0,0.0000
000,025,Holden Beach,Brunswick County,NC,PV2,63691,0.0001,128281,0.0002,61373,0.0001,110316,0.0002
000,025,Oak Island,Brunswick County,NC,PV1,389774,0.0001,700254,0.0002,377992,0.0001,713395,0.0002
000,025,Oak Island,Brunswick County,NC,PV3,247256,0.0001,471588,0.0003,239711,0.0001,477207,0.0003
000,025,Oak Island,Brunswick County,NC,PV2,142517,0.0001,228666,0.0002,138281,0.0001,236188,0.0002
000,025,Ocean Isle Beach,Brunswick County,NC,PV1,290722,0.0002,372788,0.0002,366834,0.0002,459424,0.0003
000,025,Ocean Isle Beach,Brunswick County,NC,PV3,180351,0.0002,224428,0.0003,214878,0.0003,265386,0.0003
000,025,Ocean Isle Beach,Brunswick County,NC,PV2,110371,0.0001,148360,0.0002,151956,0.0002,194038,0.0002
000,025,Sunset Beach,Brunswick County,NC,PV1,493818,0.0003,493818,0.0003,493818,0.0003,493818,0.0003
000,025,Sunset Beach,Brunswick County,NC,PV3,111096,0.0001,111096,0.0001,111096,0.0001,111096,0.0001
000,025,Sunset Beach,Brunswick County,NC,PV2,382722,0.0007,382722,0.0007,382722,0.0007,382722,0.0007
000,025,Unincorporated Brunswick,Brunswick County,NC,PV1,13895,0.0000,14146,0.0000,29604,0.0000,30070,0.0000
000,025,Unincorporated Brunswick,Brunswick County,NC,PV3,2262,0.0000,2262,0.0000,4471,0.0000,4471,0.0000
000,025,Unincorporated Brunswick,Brunswick County,NC,PV2,11633,0.0000,11884,0.0000,25133,0.0000,25599,0.0000
000,050,Bald Head Island,Brunswick County,NC,PV1,12230019,0.0103,12456158,0.0105,68724578,0.0581,71627839,0.0605
000,050,Bald Head Island,Brunswick County,NC,PV3,4820765,0.0072,4907675,0.0073,27917718,0.0417,29153740,0.0436
000,050,Bald Head Island,Brunswick County,NC,PV2,7409254,0.0144,7548483,0.0147,40806860,0.0792,42474099,0.0825
000,050,Caswell Beach,Brunswick County,NC,PV1,25,0.0000,69689,0.0003,25,0.0000,207332,0.0010
000,050,Caswell Beach,Brunswick County,NC,PV3,0,0.0000,635,0.0000,0,0.0000,9939,0.0001
000,050,Caswell Beach,Brunswick County,NC,PV2,25,0.0000,69054,0.0006,25,0.0000,197393,0.0018
000,050,Holden Beach,Brunswick County,NC,PV1,8119083,0.0062,44736519,0.0343,8115613,0.0062,75930344,0.0582
000,050,Holden Beach,Brunswick County,NC,PV3,2959614,0.0048,16334754,0.0265,2958457,0.0048,27913268,0.0454
000,050,Holden Beach,Brunswick County,NC,PV2,5159469,0.0075,28401766,0.0412,5157156,0.0075,48017076,0.0696
000,050,Oak Island,Brunswick County,NC,PV1,27013588,0.0084,40060674,0.0124,38502792,0.0119,79159821,0.0245
000,050,Oak Island,Brunswick County,NC,PV3,9783225,0.0057,14673929,0.0085,14063766,0.0082,29638399,0.0172
000,050,Oak Island,Brunswick County,NC,PV2,17230363,0.0115,25386745,0.0169,24439026,0.0163,49521423,0.0329
000,050,Ocean Isle Beach,Brunswick County,NC,PV1,8892342,0.0051,14012547,0.0081,11227450,0.0065,16705255,0.0097
000,050,Ocean Isle Beach,Brunswick County,NC,PV3,4072051,0.0053,5424106,0.0070,5714123,0.0074,7119273,0.0092
000,050,Ocean Isle Beach,Brunswick County,NC,PV2,4820291,0.0050,8588441,0.0090,5513327,0.0058,9585982,0.0100
000,050,Sunset Beach,Brunswick County,NC,PV1,495327,0.0003,677097,0.0005,514648,0.0004,721087,0.0005
000,050,Sunset Beach,Brunswick County,NC,PV3,111096,0.0001,177615,0.0002,115902,0.0001,194760,0.0002
000,050,Sunset Beach,Brunswick County,NC,PV2,384230,0.0007,499482,0.0009,398746,0.0007,526327,0.0009
000,050,Unincorporated Brunswick,Brunswick County,NC,PV1,978172,0.0001,1088097,0.0001,1156690,0.0001,1533872,0.0002
000,050,Unincorporated Brunswick,Brunswick County,NC,PV3,157280,0.0000,157280,0.0000,185341,0.0000,185886,0.0000
000,050,Unincorporated Brunswick,Brunswick County,NC,PV2,820891,0.0002,930817,0.0003,971349,0.0003,1347987,0.0004
000,100,Bald Head Island,Brunswick County,NC,PV1,15216646,0.0129,15216722,0.0129,138307232,0.1168,175191450,0.1480
000,100,Bald Head Island,Brunswick County,NC,PV3,5827698,0.0087,5827698,0.0087,60621770,0.0906,76770070,0.1148
000,100,Bald Head Island,Brunswick County,NC,PV2,9388948,0.0182,9389024,0.0182,77685462,0.1509,98421380,0.1911
000,100,Caswell Beach,Brunswick County,NC,PV1,67014,0.0003,120175,0.0006,3224182,0.0148,40080085,0.1839
000,100,Caswell Beach,Brunswick County,NC,PV3,0,0.0000,7695,0.0001,1043301,0.0096,12825832,0.1184
000,100,Caswell Beach,Brunswick County,NC,PV2,67014,0.0006,112480,0.0010,2180881,0.0199,27254253,0.2487
000,100,Holden Beach,Brunswick County,NC,PV1,44950180,0.0344,45067717,0.0345,191754309,0.1469,336542797,0.2578
000,100,Holden Beach,Brunswick County,NC,PV3,16381686,0.0266,16439123,0.0267,70084894,0.1139,124127166,0.2017
000,100,Holden Beach,Brunswick County,NC,PV2,28568494,0.0414,28628594,0.0415,121669415,0.1764,212415631,0.3079
000,100,Oak Island,Brunswick County,NC,PV1,43476293,0.0135,44522201,0.0138,306047477,0.0949,438970568,0.1361
000,100,Oak Island,Brunswick County,NC,PV3,15685342,0.0091,15918930,0.0092,123956860,0.0720,184688178,0.1073
000,100,Oak Island,Brunswick County,NC,PV2,27790952,0.0185,28603271,0.0190,182090617,0.1211,254282390,0.1691
000,100,Ocean Isle Beach,Brunswick County,NC,PV1,17164224,0.0099,17165432,0.0099,115208041,0.0666,230858985,0.1334
000,100,Ocean Isle Beach,Brunswick County,NC,PV3,6615145,0.0086,6615564,0.0086,48187604,0.0623,86921574,0.1124
000,100,Ocean Isle Beach,Brunswick County,NC,PV2,10549079,0.0110,10549868,0.0110,67020704,0.0700,143938160,0.1504
000,100,Sunset Beach,Brunswick County,NC,PV1,965789,0.0007,1379741,0.0009,2586438,0.0018,24431029,0.0167
000,100,Sunset Beach,Brunswick County,NC,PV3,290787,0.0003,317982,0.0004,886427,0.0010,8677645,0.0099
000,100,Sunset Beach,Brunswick County,NC,PV2,675002,0.0012,1061759,0.0018,1700011,0.0029,15753397,0.0272
000,100,Unincorporated Brunswick,Brunswick County,NC,PV1,1659449,0.0002,1659688,0.0002,6695657,0.0007,7731598,0.0009
000,100,Unincorporated Brunswick,Brunswick County,NC,PV3,251492,0.0000,251492,0.0000,958445,0.0002,999444,0.0002
000,100,Unincorporated Brunswick,Brunswick County,NC,PV2,1407957,0.0004,1408196,0.0004,5737213,0.0017,6732154,0.0020
000,150,Bald Head Island,Brunswick County,NC,PV1,15216722,0.0129,15216722,0.0129,333025026,0.2813,400924939,0.3387
000,150,Bald Head Island,Brunswick County,NC,PV3,5827698,0.0087,5827698,0.0087,169904421,0.2540,208983139,0.3124
000,150,Bald Head Island,Brunswick County,NC,PV2,9389024,0.0182,9389024,0.0182,163120605,0.3168,191941800,0.3728
000,150,Caswell Beach,Brunswick County,NC,PV1,120175,0.0006,120175,0.0006,89065983,0.4088,134987333,0.6195
000,150,Caswell Beach,Brunswick County,NC,PV3,7695,0.0001,7695,0.0001,32556069,0.3006,55280711,0.5105
000,150,Caswell Beach,Brunswick County,NC,PV2,112480,0.0010,112480,0.0010,56509914,0.5156,79706622,0.7273
000,150,Holden Beach,Brunswick County,NC,PV1,45067717,0.0345,45067717,0.0345,552117047,0.4230,667448717,0.5114
000,150,Holden Beach,Brunswick County,NC,PV3,16439123,0.0267,16439123,0.0267,227589355,0.3698,285990143,0.4647
000,150,Holden Beach,Brunswick County,NC,PV2,28628594,0.0415,28628594,0.0415,324527692,0.4705,381458574,0.5530
000,150,Oak Island,Brunswick County,NC,PV1,44542721,0.0138,44542721,0.0138,762809214,0.2366,868294472,0.2693
000,150,Oak Island,Brunswick County,NC,PV3,15933143,0.0093,15933143,0.0093,344507486,0.2001,398923570,0.2318
000,150,Oak Island,Brunswick County,NC,PV2,28609578,0.0190,28609578,0.0190,418301729,0.2782,469370901,0.3121
000,150,Ocean Isle Beach,Brunswick County,NC,PV1,17189114,0.0099,17189114,0.0099,454051118,0.2624,616910727,0.3566
000,150,Ocean Isle Beach,Brunswick County,NC,PV3,6615564,0.0086,6615564,0.0086,175956033,0.2275,254770988,0.3294
000,150,Ocean Isle Beach,Brunswick County,NC,PV2,10573551,0.0110,10573551,0.0110,278095834,0.2906,362140489,0.3784
000,150,Sunset Beach,Brunswick County,NC,PV1,1379741,0.0009,1379741,0.0009,67805563,0.0465,111875833,0.0767
000,150,Sunset Beach,Brunswick County,NC,PV3,317982,0.0004,317982,0.0004,24354264,0.0277,41601397,0.0473
000,150,Sunset Beach,Brunswick County,NC,PV2,1061759,0.0018,1061759,0.0018,43451365,0.0750,70274532,0.1212
000,150,Unincorporated Brunswick,Brunswick County,NC,PV1,1659688,0.0002,1659688,0.0002,15218726,0.0017,15412583,0.0017
000,150,Unincorporated Brunswick,Brunswick County,NC,PV3,251492,0.0000,251492,0.0000,2195460,0.0004,2225849,0.0004
000,150,Unincorporated Brunswick,Brunswick County,NC,PV2,1408196,0.0004,1408196,0.0004,13023265,0.0038,13186733,0.0039
000,200,Bald Head Island,Brunswick County,NC,PV1,15216722,0.0129,15216722,0.0129,450125819,0.3802,517240969,0.4369
000,200,Bald Head Island,Brunswick County,NC,PV3,5827698,0.0087,5827698,0.0087,238215768,0.3561,276645867,0.4135
000,200,Bald Head Island,Brunswick County,NC,PV2,9389024,0.0182,9389024,0.0182,211910051,0.4115,240595102,0.4672
000,200,Caswell Beach,Brunswick County,NC,PV1,120175,0.0006,120175,0.0006,139384505,0.6397,148461950,0.6814
000,200,Caswell Beach,Brunswick County,NC,PV3,7695,0.0001,7695,0.0001,57527036,0.5312,63243245,0.5840
000,200,Caswell Beach,Brunswick County,NC,PV2,112480,0.0010,112480,0.0010,81857469,0.7469,85218705,0.7776
000,200,Holden Beach,Brunswick County,NC,PV1,45067717,0.0345,45067717,0.0345,766285534,0.5871,893012571,0.6842
000,200,Holden Beach,Brunswick County,NC,PV3,16439123,0.0267,16439123,0.0267,337943200,0.5491,404314869,0.6569
000,200,Holden Beach,Brunswick County,NC,PV2,28628594,0.0415,28628594,0.0415,428342334,0.6210,488697702,0.7085
000,200,Oak Island,Brunswick County,NC,PV1,44542721,0.0138,44542721,0.0138,1005244680,0.3117,1096589749,0.3401
000,200,Oak Island,Brunswick County,NC,PV3,15933143,0.0093,15933143,0.0093,470040294,0.2731,520976783,0.3027
000,200,Oak Island,Brunswick County,NC,PV2,28609578,0.0190,28609578,0.0190,535204386,0.3559,575612967,0.3828
000,200,Ocean Isle Beach,Brunswick County,NC,PV1,17202227,0.0099,17202227,0.0099,704278654,0.4071,828371906,0.4788
000,200,Ocean Isle Beach,Brunswick County,NC,PV3,6615564,0.0086,6615564,0.0086,295809609,0.3825,354937386,0.4590
000,200,Ocean Isle Beach,Brunswick County,NC,PV2,10586663,0.0111,10586663,0.0111,408510251,0.4268,473673270,0.4949
000,200,Sunset Beach,Brunswick County,NC,PV1,1379741,0.0009,1379741,0.0009,159411203,0.1093,234877756,0.1610
000,200,Sunset Beach,Brunswick County,NC,PV3,317982,0.0004,317982,0.0004,66006504,0.0751,101749920,0.1157
000,200,Sunset Beach,Brunswick County,NC,PV2,1061759,0.0018,1061759,0.0018,93404799,0.1611,133127936,0.2297
000,200,Unincorporated Brunswick,Brunswick County,NC,PV1,1659688,0.0002,1659688,0.0002,21113178,0.0024,21317130,0.0024
000,200,Unincorporated Brunswick,Brunswick County,NC,PV3,251492,0.0000,251492,0.0000,3164966,0.0006,3197367,0.0006
000,200,Unincorporated Brunswick,Brunswick County,NC,PV2,1408196,0.0004,1408196,0.0004,17948211,0.0053,18119763,0.0053
000,300,Bald Head Island,Brunswick County,NC,PV1,15216722,0.0129,15216722,0.0129,510815440,0.4315,527556544,0.4456
000,300,Bald Head Island,Brunswick County,NC,PV3,5827698,0.0087,5827698,0.0087,273502318,0.4088,282577724,0.4224
000,300,Bald Head Island,Brunswick County,NC,PV2,9389024,0.0182,9389024,0.0182,237313122,0.4609,244978820,0.4758
000,300,Caswell Beach,Brunswick County,NC,PV1,120175,0.0006,120175,0.0006,150558286,0.6910,152682751,0.7007
000,300,Caswell Beach,Brunswick County,NC,PV3,7695,0.0001,7695,0.0001,64113721,0.5920,65328344,0.6032
000,300,Caswell Beach,Brunswick County,NC,PV2,112480,0.0010,112480,0.0010,86444564,0.7888,87357094,0.7971
000,300,Holden Beach,Brunswick County,NC,PV1,45067717,0.0345,45067717,0.0345,1155377004,0.8852,1213134280,0.9294
000,300,Holden Beach,Brunswick County,NC,PV3,16439123,0.0267,16439123,0.0267,538985711,0.8757,568929796,0.9244
000,300,Holden Beach,Brunswick County,NC,PV2,28628594,0.0415,28628594,0.0415,616391293,0.8936,644204484,0.9339
000,300,Oak Island,Brunswick County,NC,PV1,44542721,0.0138,44542721,0.0138,1277288921,0.3961,1332729067,0.4133
000,300,Oak Island,Brunswick County,NC,PV3,15933143,0.0093,15933143,0.0093,620016587,0.3602,649451427,0.3773
000,300,Oak Island,Brunswick County,NC,PV2,28609578,0.0190,28609578,0.0190,657300573,0.4371,683340500,0.4544
000,300,Ocean Isle Beach,Brunswick County,NC,PV1,17202227,0.0099,17202227,0.0099,1098118565,0.6347,1207469515,0.6979
000,300,Ocean Isle Beach,Brunswick County,NC,PV3,6615564,0.0086,6615564,0.0086,486037454,0.6285,538386833,0.6962
000,300,Ocean Isle Beach,Brunswick County,NC,PV2,10586663,0.0111,10586663,0.0111,612319861,0.6398,669321432,0.6994
000,300,Sunset Beach,Brunswick County,NC,PV1,1379741,0.0009,1379741,0.0009,391686174,0.2685,446807240,0.3063
000,300,Sunset Beach,Brunswick County,NC,PV3,317982,0.0004,317982,0.0004,186360812,0.2119,217827659,0.2477
000,300,Sunset Beach,Brunswick County,NC,PV2,1061759,0.0018,1061759,0.0018,205325562,0.3542,228979780,0.3950
000,300,Unincorporated Brunswick,Brunswick County,NC,PV1,1659688,0.0002,1659688,0.0002,33169527,0.0037,35116838,0.0039
000,300,Unincorporated Brunswick,Brunswick County,NC,PV3,251492,0.0000,251492,0.0000,5143716,0.0009,5519369,0.0010
000,300,Unincorporated Brunswick,Brunswick County,NC,PV2,1408196,0.0004,1408196,0.0004,28025811,0.0082,29597470,0.0087
100,000,Bald Head Island,Brunswick County,NC,PV1,5047157,0.0043,5047157,0.0043,4292889,0.0036,4292889,0.0036
100,000,Bald Head Island,Brunswick County,NC,PV3,2209849,0.0033,2209849,0.0033,1877594,0.0028,1877594,0.0028
100,000,Bald Head Island,Brunswick County,NC,PV2,2837307,0.0055,2837307,0.0055,2415296,0.0047,2415296,0.0047
100,000,Caswell Beach,Brunswick County,NC,PV1,25,0.0000,25,0.0000,25,0.0000,25,0.0000
100,000,Caswell Beach,Brunswick County,NC,PV3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Caswell Beach,Brunswick County,NC,PV2,25,0.0000,25,0.0000,25,0.0000,25,0.0000
100,000,Holden Beach,Brunswick County,NC,PV1,6113,0.0000,6113,0.0000,6032,0.0000,6032,0.0000
100,000,Holden Beach,Brunswick County,NC,PV3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Holden Beach,Brunswick County,NC,PV2,6113,0.0000,6113,0.0000,6032,0.0000,6032,0.0000
100,000,Oak Island,Brunswick County,NC,PV1,281864,0.0001,281864,0.0001,277821,0.0001,277821,0.0001
100,000,Oak Island,Brunswick County,NC,PV3,169206,0.0001,169206,0.0001,167501,0.0001,167501,0.0001
100,000,Oak Island,Brunswick County,NC,PV2,112657,0.0001,112657,0.0001,110320,0.0001,110320,0.0001
100,000,Ocean Isle Beach,Brunswick County,NC,PV1,8054,0.0000,8054,0.0000,8219,0.0000,8219,0.0000
100,000,Ocean Isle Beach,Brunswick County,NC,PV3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Ocean Isle Beach,Brunswick County,NC,PV2,8054,0.0000,8054,0.0000,8219,0.0000,8219,0.0000
100,000,Sunset Beach,Brunswick County,NC,PV1,493818,0.0003,493818,0.0003,493818,0.0003,493818,0.0003
100,000,Sunset Beach,Brunswick County,NC,PV3,111096,0.0001,111096,0.0001,111096,0.0001,111096,0.0001
100,000,Sunset Beach,Brunswick County,NC,PV2,382722,0.0007,382722,0.0007,382722,0.0007,382722,0.0007
100,000,Unincorporated Brunswick,Brunswick County,NC,PV1,1708,0.0000,1708,0.0000,1936,0.0000,1936,0.0000
100,000,Unincorporated Brunswick,Brunswick County,NC,PV3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,000,Unincorporated Brunswick,Brunswick County,NC,PV2,1708,0.0000,1708,0.0000,1936,0.0000,1936,0.0000
100,025,Bald Head Island,Brunswick County,NC,PV1,8234751,0.0070,8237443,0.0070,28932182,0.0244,28938403,0.0244
100,025,Bald Head Island,Brunswick County,NC,PV3,3583113,0.0054,3583113,0.0054,12060803,0.0180,12062085,0.0180
100,025,Bald Head Island,Brunswick County,NC,PV2,4651639,0.0090,4654331,0.0090,16871379,0.0328,16876319,0.0328
100,025,Caswell Beach,Brunswick County,NC,PV1,25,0.0000,25,0.0000,25,0.0000,27,0.0000
100,025,Caswell Beach,Brunswick County,NC,PV3,0,0.0000,0,0.0000,0,0.0000,0,0.0000
100,025,Caswell Beach,Brunswick County,NC,PV2,25,0.0000,25,0.0000,25,0.0000,27,0.0000
100,025,Holden Beach,Brunswick County,NC,PV1,83498,0.0001,763910,0.0006,81665,0.0001,514562,0.0004
100,025,Holden Beach,Brunswick County,NC,PV3,0,0.0000,212748,0.0003,0,0.0000,128736,0.0002
100,025,Holden Beach,Brunswick County,NC,PV2,83498,0.0001,551161,0.0008,81665,0.0001,385826,0.0006
100,025,Oak Island,Brunswick County,NC,PV1,552219,0.0002,923610,0.0003,673536,0.0002,1114950,0.0003
100,025,Oak Island,Brunswick County,NC,PV3,361560,0.0002,608023,0.0004,409024,0.0002,682954,0.0004
100,025,Oak Island,Brunswick County,NC,PV2,190659,0.0001,315587,0.0002,264512,0.0002,431995,0.0003
100,025,Ocean Isle Beach,Brunswick County,NC,PV1,606824,0.0004,746302,0.0004,741536,0.0004,849380,0.0005
100,025,Ocean Isle Beach,Brunswick County,NC,PV3,365395,0.0005,437595,0.0006,432477,0.0006,486849,0.0006
100,025,Ocean Isle Beach,Brunswick County,NC,PV2,241429,0.0003,308707,0.0003,309058,0.0003,362531,0.0004
100,025,Sunset Beach,Brunswick County,NC,PV1,493818,0.0003,493818,0.0003,493818,0.0003,493818,0.0003
100,025,Sunset Beach,Brunswick County,NC,PV3,111096,0.0001,111096,0.0001,111096,0.0001,111096,0.0001
100,025,Sunset Beach,Brunswick County,NC,PV2,382722,0.0007,382722,0.0007,382722,0.0007,382722,0.0007
100,025,Unincorporated Brunswick,Brunswick County,NC,PV1,57012,0.0000,57413,0.0000,82093,0.0000,83299,0.0000
100,025,Unincorporated Brunswick,Brunswick County,NC,PV3,9322,0.0000,9322,0.0000,12996,0.0000,12996,0.0000
100,025,Unincorporated Brunswick,Brunswick County,NC,PV2,47690,0.0000,48092,0.0000,69097,0.0000,70303,0.0000
100,050,Bald Head Island,Brunswick County,NC,PV1,15711851,0.0133,16385510,0.0138,72099007,0.0609,76078599,0.0643
100,050,Bald Head Island,Brunswick County,NC,PV3,6299179,0.0094,6594926,0.0099,29286965,0.0438,30992726,0.0463
100,050,Bald Head Island,Brunswick County,NC,PV2,9412672,0.0183,9790584,0.0190,42812043,0.0831,45085874,0.0876
100,050,Caswell Beach,Brunswick County,NC,PV1,25,0.0000,230796,0.0011,25,0.0000,437601,0.0020
100,050,Caswell Beach,Brunswick County,NC,PV3,0,0.0000,19220,0.0002,0,0.0000,47806,0.0004
100,050,Caswell Beach,Brunswick County,NC,PV2,25,0.0000,211576,0.0019,25,0.0000,389795,0.0036
100,050,Holden Beach,Brunswick County,NC,PV1,17235327,0.0132,59871193,0.0459,16542576,0.0127,90809733,0.0696
100,050,Holden Beach,Brunswick County,NC,PV3,6397143,0.0104,21824173,0.0355,6114600,0.0099,33297763,0.0541
100,050,Holden Beach,Brunswick County,NC,PV2,10838184,0.0157,38047020,0.0552,10427976,0.0151,57511970,0.0834
100,050,Oak Island,Brunswick County,NC,PV1,41757791,0.0130,59998885,0.0186,54561652,0.0169,102461120,0.0318
100,050,Oak Island,Brunswick County,NC,PV3,15267371,0.0089,22392816,0.0130,20057537,0.0117,38764121,0.0225
100,050,Oak Island,Brunswick County,NC,PV2,26490421,0.0176,37606069,0.0250,34504115,0.0229,63696998,0.0424
100,050,Ocean Isle Beach,Brunswick County,NC,PV1,11362458,0.0066,16832634,0.0097,14032576,0.0081,20072847,0.0116
100,050,Ocean Isle Beach,Brunswick County,NC,PV3,5166990,0.0067,6557896,0.0085,6922431,0.0090,8450907,0.0109
100,050,Ocean Isle Beach,Brunswick County,NC,PV2,6195468,0.0065,10274737,0.0107,7110145,0.0074,11621940,0.0121
100,050,Sunset Beach,Brunswick County,NC,PV1,507168,0.0003,740652,0.0005,528677,0.0004,773707,0.0005
100,050,Sunset Beach,Brunswick County,NC,PV3,113889,0.0001,202646,0.0002,119235,0.0001,215870,0.0002
100,050,Sunset Beach,Brunswick County,NC,PV2,393279,0.0007,538006,0.0009,409442,0.0007,557837,0.0010
100,050,Unincorporated Brunswick,Brunswick County,NC,PV1,1226811,0.0001,1366079,0.0002,1415758,0.0002,1829262,0.0002
100,050,Unincorporated Brunswick,Brunswick County,NC,PV3,190247,0.0000,190247,0.0000,220099,0.0000,221400,0.0000
100,050,Unincorporated Brunswick,Brunswick County,NC,PV2,1036564,0.0003,1175832,0.0003,1195659,0.0004,1607862,0.0005
100,100,Bald Head Island,Brunswick County,NC,PV1,19130933,0.0162,19131414,0.0162,143915784,0.1216,187597430,0.1585
100,100,Bald Head Island,Brunswick County,NC,PV3,7504917,0.0112,7504917,0.0112,63408773,0.0948,82571952,0.1234
100,100,Bald Head Island,Brunswick County,NC,PV2,11626016,0.0226,11626497,0.0226,80507011,0.1563,105025478,0.2040
100,100,Caswell Beach,Brunswick County,NC,PV1,124345,0.0006,333718,0.0015,4721613,0.0217,46688147,0.2143
100,100,Caswell Beach,Brunswick County,NC,PV3,858,0.0000,39991,0.0004,1544560,0.0143,15159518,0.1400
100,100,Caswell Beach,Brunswick County,NC,PV2,123487,0.0011,293727,0.0027,3177053,0.0290,31528629,0.2877
100,100,Holden Beach,Brunswick County,NC,PV1,60085182,0.0460,60228485,0.0461,211088644,0.1617,343362969,0.2631
100,100,Holden Beach,Brunswick County,NC,PV3,21871227,0.0355,21941255,0.0356,77274170,0.1256,127169338,0.2066
100,100,Holden Beach,Brunswick County,NC,PV2,38213955,0.0554,38287230,0.0555,133814474,0.1940,216193630,0.3134
100,100,Oak Island,Brunswick County,NC,PV1,64696048,0.0201,65742962,0.0204,330932490,0.1026,462858531,0.1435
100,100,Oak Island,Brunswick County,NC,PV3,23836603,0.0138,24070413,0.0140,135474482,0.0787,196409682,0.1141
100,100,Oak Island,Brunswick County,NC,PV2,40859445,0.0272,41672549,0.0277,195458009,0.1300,266448849,0.1772
100,100,Ocean Isle Beach,Brunswick County,NC,PV1,21602853,0.0125,21637201,0.0125,125167112,0.0723,253180643,0.1463
100,100,Ocean Isle Beach,Brunswick County,NC,PV3,8417098,0.0109,8422091,0.0109,51921073,0.0671,94626070,0.1224
100,100,Ocean Isle Beach,Brunswick County,NC,PV2,13185761,0.0138,13215116,0.0138,73246406,0.0765,158555324,0.1657
100,100,Sunset Beach,Brunswick County,NC,PV1,1051337,0.0007,1709355,0.0012,3548674,0.0024,27449712,0.0188
100,100,Sunset Beach,Brunswick County,NC,PV3,322060,0.0004,398709,0.0005,1247947,0.0014,9738481,0.0111
100,100,Sunset Beach,Brunswick County,NC,PV2,729277,0.0013,1310645,0.0023,2300726,0.0040,17711247,0.0306
100,100,Unincorporated Brunswick,Brunswick County,NC,PV1,1960354,0.0002,1960634,0.0002,7122766,0.0008,8165607,0.0009
