Community,County,State,DBcode,Tot_value,Tot_pct
Salvo,Dare County,NC,LC6,0.1453,1.0000
Salvo,Dare County,NC,LC7,0.2794,1.0000
Southern Shores,Dare County,NC,LC2,1.5880,1.0000
Southern Shores,Dare County,NC,LC3,0.0076,1.0000
Southern Shores,Dare County,NC,LC4,0.4361,1.0000
Southern Shores,Dare County,NC,LC5,0.0504,1.0000
Southern Shores,Dare County,NC,LC6,0.6005,1.0000
Southern Shores,Dare County,NC,LC7,1.3399,1.0000
Unincorporated Dare,Dare County,NC,LC2,5.0751,1.0000
Unincorporated Dare,Dare County,NC,LC3,7.8696,1.0000
Unincorporated Dare,Dare County,NC,LC4,1.9289,1.0000
Unincorporated Dare,Dare County,NC,LC5,0.9354,1.0000
Unincorporated Dare,Dare County,NC,LC6,294.3092,1.0000
Unincorporated Dare,Dare County,NC,LC7,13.3013,1.0000
Waves,Dare County,NC,LC2,0.4132,1.0000
Waves,Dare County,NC,LC3,0.0000,1.0000
Waves,Dare County,NC,LC4,0.0021,1.0000
Waves,Dare County,NC,LC5,0.0167,1.0000
Waves,Dare County,NC,LC6,0.0844,1.0000
Waves,Dare County,NC,LC7,0.1366,1.0000
Ocracoke,Hyde County,NC,LC2,0.9295,1.0000
Ocracoke,Hyde County,NC,LC3,0.0007,1.0000
Ocracoke,Hyde County,NC,LC4,0.3395,1.0000
Ocracoke,Hyde County,NC,LC5,0.1988,1.0000
Ocracoke,Hyde County,NC,LC6,5.2186,1.0000
Ocracoke,Hyde County,NC,LC7,2.0071,1.0000
Unincorporated Hyde,Hyde County,NC,LC2,3.7567,1.0000
Unincorporated Hyde,Hyde County,NC,LC3,144.1163,1.0000
Unincorporated Hyde,Hyde County,NC,LC4,31.4407,1.0000
Unincorporated Hyde,Hyde County,NC,LC5,5.5376,1.0000
Unincorporated Hyde,Hyde County,NC,LC6,394.8654,1.0000
Unincorporated Hyde,Hyde County,NC,LC7,7.6535,1.0000
Carolina Beach,New Hanover County,NC,LC2,2.0029,1.0000
Carolina Beach,New Hanover County,NC,LC3,0.0000,1.0000
Carolina Beach,New Hanover County,NC,LC4,0.0334,1.0000
Carolina Beach,New Hanover County,NC,LC5,0.0167,1.0000
Carolina Beach,New Hanover County,NC,LC6,0.1557,1.0000
Carolina Beach,New Hanover County,NC,LC7,0.3054,1.0000
Kure Beach,New Hanover County,NC,LC2,0.7280,1.0000
Kure Beach,New Hanover County,NC,LC3,0.0000,1.0000
Kure Beach,New Hanover County,NC,LC4,0.0101,1.0000
Kure Beach,New Hanover County,NC,LC5,0.0087,1.0000
Kure Beach,New Hanover County,NC,LC6,0.0035,1.0000
Kure Beach,New Hanover County,NC,LC7,0.1115,1.0000
Unincorporated New Hanover,New Hanover County,NC,LC2,9.5185,1.0000
Unincorporated New Hanover,New Hanover County,NC,LC3,1.0293,1.0000
Unincorporated New Hanover,New Hanover County,NC,LC4,11.7967,1.0000
Unincorporated New Hanover,New Hanover County,NC,LC5,3.4996,1.0000
Unincorporated New Hanover,New Hanover County,NC,LC6,37.9339,1.0000
Unincorporated New Hanover,New Hanover County,NC,LC7,7.4287,1.0000
Wrightsville Beach,New Hanover County,NC,LC2,1.0234,1.0000
Wrightsville Beach,New Hanover County,NC,LC3,0.0000,1.0000
Wrightsville Beach,New Hanover County,NC,LC4,0.0000,1.0000
Wrightsville Beach,New Hanover County,NC,LC5,0.0052,1.0000
Wrightsville Beach,New Hanover County,NC,LC6,0.1261,1.0000
Wrightsville Beach,New Hanover County,NC,LC7,0.2474,1.0000
North Topsail Beach,Onslow County,NC,LC2,1.1648,1.0000
North Topsail Beach,Onslow County,NC,LC3,0.0608,1.0000
North Topsail Beach,Onslow County,NC,LC4,0.1786,1.0000
North Topsail Beach,Onslow County,NC,LC5,0.2450,1.0000
North Topsail Beach,Onslow County,NC,LC6,4.1160,1.0000
North Topsail Beach,Onslow County,NC,LC7,0.5157,1.0000
Surf City,Onslow County,NC,LC2,0.3169,1.0000
Surf City,Onslow County,NC,LC3,0.0000,1.0000
Surf City,Onslow County,NC,LC4,0.0042,1.0000
Surf City,Onslow County,NC,LC5,0.0007,1.0000
Surf City,Onslow County,NC,LC6,0.1390,1.0000
Surf City,Onslow County,NC,LC7,0.0222,1.0000
Unincorporated Onslow,Onslow County,NC,LC2,24.7883,1.0000
Unincorporated Onslow,Onslow County,NC,LC3,88.7730,1.0000
Unincorporated Onslow,Onslow County,NC,LC4,220.3894,1.0000
Unincorporated Onslow,Onslow County,NC,LC5,52.1901,1.0000
Unincorporated Onslow,Onslow County,NC,LC6,251.0830,1.0000
Unincorporated Onslow,Onslow County,NC,LC7,32.7594,1.0000
Surf City,Pender County,NC,LC2,1.6037,1.0000
Surf City,Pender County,NC,LC3,0.1136,1.0000
Surf City,Pender County,NC,LC4,0.5289,1.0000
Surf City,Pender County,NC,LC5,0.2009,1.0000
Surf City,Pender County,NC,LC6,3.2292,1.0000
Surf City,Pender County,NC,LC7,0.4907,1.0000
Topsail Beach,Pender County,NC,LC2,0.6328,1.0000
Topsail Beach,Pender County,NC,LC3,0.0000,1.0000
Topsail Beach,Pender County,NC,LC4,0.0354,1.0000
Topsail Beach,Pender County,NC,LC5,0.0229,1.0000
Topsail Beach,Pender County,NC,LC6,2.5242,1.0000
Topsail Beach,Pender County,NC,LC7,0.2026,1.0000
Unincorporated Pender,Pender County,NC,LC2,13.2266,1.0000
Unincorporated Pender,Pender County,NC,LC3,88.4328,1.0000
Unincorporated Pender,Pender County,NC,LC4,223.5613,1.0000
Unincorporated Pender,Pender County,NC,LC5,57.5273,1.0000
Unincorporated Pender,Pender County,NC,LC6,405.2522,1.0000
Unincorporated Pender,Pender County,NC,LC7,24.5802,1.0000
