ER,SLR,Community,County,State,DBcode,ELA_value,ELA_pct,ELNA_value,ELNA_pct,ENLA_value,ENLA_pct,ENLNA_value,ENLNA_pct
000,050,Caswell Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Caswell Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Caswell Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Holden Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Holden Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Holden Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Holden Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Oak Island,Brunswick County,NC,RO1,0.0000,0.0000,0.0153,0.0001,0.0000,0.0000,0.0450,0.0003
000,050,Oak Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Oak Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Oak Island,Brunswick County,NC,RO4,0.0000,0.0000,0.0153,0.0001,0.0000,0.0000,0.0450,0.0004
000,050,Ocean Isle Beach,Brunswick County,NC,RO1,0.0662,0.0022,0.0662,0.0022,0.1807,0.0059,0.1807,0.0059
000,050,Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Ocean Isle Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Ocean Isle Beach,Brunswick County,NC,RO4,0.0662,0.0023,0.0662,0.0023,0.1807,0.0062,0.1807,0.0062
000,050,Sunset Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Sunset Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Sunset Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Sunset Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Unincorporated Brunswick,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Unincorporated Brunswick,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Unincorporated Brunswick,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,050,Unincorporated Brunswick,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Bald Head Island,Brunswick County,NC,RO1,0.0190,0.0006,0.0190,0.0006,1.7400,0.0595,2.2564,0.0771
000,100,Bald Head Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Bald Head Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Bald Head Island,Brunswick County,NC,RO4,0.0190,0.0006,0.0190,0.0006,1.7400,0.0595,2.2564,0.0771
000,100,Caswell Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7482,0.0937
000,100,Caswell Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Caswell Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Caswell Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7482,0.1004
000,100,Holden Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.3551,0.0150,4.2851,0.1804
000,100,Holden Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Holden Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Holden Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.3551,0.0150,4.2851,0.1808
000,100,Oak Island,Brunswick County,NC,RO1,0.0334,0.0002,0.0334,0.0002,5.6744,0.0406,9.7080,0.0695
000,100,Oak Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Oak Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Oak Island,Brunswick County,NC,RO4,0.0334,0.0003,0.0334,0.0003,5.6744,0.0457,9.7080,0.0781
000,100,Ocean Isle Beach,Brunswick County,NC,RO1,0.0664,0.0022,0.0664,0.0022,1.0727,0.0350,1.3154,0.0429
000,100,Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Ocean Isle Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Ocean Isle Beach,Brunswick County,NC,RO4,0.0664,0.0023,0.0664,0.0023,1.0727,0.0368,1.3154,0.0451
000,100,Sunset Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Sunset Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Sunset Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Sunset Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Unincorporated Brunswick,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Unincorporated Brunswick,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Unincorporated Brunswick,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,100,Unincorporated Brunswick,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Bald Head Island,Brunswick County,NC,RO1,0.0190,0.0006,0.0190,0.0006,5.1336,0.1755,7.1423,0.2441
000,150,Bald Head Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Bald Head Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Bald Head Island,Brunswick County,NC,RO4,0.0190,0.0006,0.0190,0.0006,5.1336,0.1755,7.1423,0.2441
000,150,Caswell Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,2.1728,0.2720,3.8171,0.4779
000,150,Caswell Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Caswell Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Caswell Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,2.1728,0.2915,3.8171,0.5121
000,150,Holden Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,8.1737,0.3442,11.5303,0.4855
000,150,Holden Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Holden Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Holden Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,8.1737,0.3448,11.5303,0.4864
000,150,Oak Island,Brunswick County,NC,RO1,0.0334,0.0002,0.0334,0.0002,19.0696,0.1364,23.0869,0.1652
000,150,Oak Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Oak Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Oak Island,Brunswick County,NC,RO4,0.0334,0.0003,0.0334,0.0003,19.0696,0.1535,23.0869,0.1858
000,150,Ocean Isle Beach,Brunswick County,NC,RO1,0.0664,0.0022,0.0664,0.0022,7.3465,0.2398,10.4517,0.3411
000,150,Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Ocean Isle Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Ocean Isle Beach,Brunswick County,NC,RO4,0.0664,0.0023,0.0664,0.0023,7.3465,0.2520,10.4517,0.3585
000,150,Sunset Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7430,0.0116
000,150,Sunset Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Sunset Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Sunset Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7430,0.0128
000,150,Unincorporated Brunswick,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.1379,0.0001,0.1585,0.0001
000,150,Unincorporated Brunswick,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Unincorporated Brunswick,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,150,Unincorporated Brunswick,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.1379,0.0001,0.1585,0.0001
000,200,Bald Head Island,Brunswick County,NC,RO1,0.0190,0.0006,0.0190,0.0006,8.6032,0.2940,9.4167,0.3218
000,200,Bald Head Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Bald Head Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Bald Head Island,Brunswick County,NC,RO4,0.0190,0.0006,0.0190,0.0006,8.6032,0.2940,9.4167,0.3218
000,200,Caswell Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,3.8328,0.4798,4.4183,0.5531
000,200,Caswell Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Caswell Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Caswell Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,3.8328,0.5142,4.4183,0.5928
000,200,Holden Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,13.4295,0.5655,16.6665,0.7018
000,200,Holden Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Holden Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Holden Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,13.4295,0.5665,16.6665,0.7031
000,200,Oak Island,Brunswick County,NC,RO1,0.0334,0.0002,0.0334,0.0002,26.1708,0.1873,29.2483,0.2093
000,200,Oak Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Oak Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Oak Island,Brunswick County,NC,RO4,0.0334,0.0003,0.0334,0.0003,26.1708,0.2106,29.2483,0.2354
000,200,Ocean Isle Beach,Brunswick County,NC,RO1,0.0664,0.0022,0.0664,0.0022,14.2833,0.4661,16.1363,0.5266
000,200,Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Ocean Isle Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Ocean Isle Beach,Brunswick County,NC,RO4,0.0664,0.0023,0.0664,0.0023,14.2833,0.4899,16.1363,0.5535
000,200,Sunset Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,1.2182,0.0190,3.2310,0.0503
000,200,Sunset Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Sunset Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Sunset Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,1.2182,0.0210,3.2310,0.0556
000,200,Unincorporated Brunswick,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.3439,0.0002,0.3477,0.0002
000,200,Unincorporated Brunswick,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Unincorporated Brunswick,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,200,Unincorporated Brunswick,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.3439,0.0003,0.3477,0.0003
000,300,Bald Head Island,Brunswick County,NC,RO1,0.0190,0.0006,0.0190,0.0006,9.2393,0.3158,9.8337,0.3361
000,300,Bald Head Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Bald Head Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Bald Head Island,Brunswick County,NC,RO4,0.0190,0.0006,0.0190,0.0006,9.2393,0.3158,9.8337,0.3361
000,300,Caswell Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,4.7394,0.5933,5.1503,0.6448
000,300,Caswell Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Caswell Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Caswell Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,4.7394,0.6359,5.1503,0.6910
000,300,Holden Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,20.9025,0.8802,21.9674,0.9250
000,300,Holden Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Holden Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Holden Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,20.9025,0.8818,21.9674,0.9267
000,300,Oak Island,Brunswick County,NC,RO1,0.0334,0.0002,0.0334,0.0002,35.8285,0.2564,38.8864,0.2782
000,300,Oak Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Oak Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.8594,0.0554,1.6417,0.1059
000,300,Oak Island,Brunswick County,NC,RO4,0.0334,0.0003,0.0334,0.0003,34.9690,0.2814,37.2448,0.2997
000,300,Ocean Isle Beach,Brunswick County,NC,RO1,0.0664,0.0022,0.0664,0.0022,20.5145,0.6695,21.6681,0.7071
000,300,Ocean Isle Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Ocean Isle Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Ocean Isle Beach,Brunswick County,NC,RO4,0.0664,0.0023,0.0664,0.0023,20.5145,0.7037,21.6681,0.7432
000,300,Sunset Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,5.3774,0.0837,6.1441,0.0956
000,300,Sunset Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Sunset Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Sunset Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,5.3774,0.0926,6.1441,0.1058
000,300,Unincorporated Brunswick,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.7492,0.0005,0.7749,0.0005
000,300,Unincorporated Brunswick,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Unincorporated Brunswick,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
000,300,Unincorporated Brunswick,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.7492,0.0006,0.7749,0.0006
100,000,Bald Head Island,Brunswick County,NC,RO1,0.0045,0.0002,0.0045,0.0002,0.0044,0.0001,0.0044,0.0001
100,000,Bald Head Island,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,000,Bald Head Island,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,000,Bald Head Island,Brunswick County,NC,RO4,0.0045,0.0002,0.0045,0.0002,0.0044,0.0001,0.0044,0.0001
100,000,Caswell Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,000,Caswell Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,000,Caswell Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,000,Caswell Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,000,Holden Beach,Brunswick County,NC,RO1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,000,Holden Beach,Brunswick County,NC,RO2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,000,Holden Beach,Brunswick County,NC,RO3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
100,000,Holden Beach,Brunswick County,NC,RO4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
