Community,County,State,DBcode,Tot_value,Tot_pct
Sunset Beach,Brunswick County,NC,RE1,4175,1.0000
Sunset Beach,Brunswick County,NC,RE2,96,1.0000
Sunset Beach,Brunswick County,NC,RE3,4048,1.0000
Sunset Beach,Brunswick County,NC,RE4,45,1.0000
Sunset Beach,Brunswick County,NC,RE5,50,1.0000
Sunset Beach,Brunswick County,NC,RE6,48,1.0000
Sunset Beach,Brunswick County,NC,RE7,8,1.0000
Sunset Beach,Brunswick County,NC,RE8,90,1.0000
Sunset Beach,Brunswick County,NC,RE20,5066,1.0000
Sunset Beach,Brunswick County,NC,RE21,2276,1.0000
Sunset Beach,Brunswick County,NC,RE22,2790,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE1,66138,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE2,4514,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE3,55990,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE4,7644,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE5,1914,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE6,506,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE7,91,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE8,3999,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE20,37613,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE21,28501,1.0000
Unincorporated Brunswick,Brunswick County,NC,RE22,9112,1.0000
Atlantic Beach,Carteret County,NC,RE1,1364,1.0000
Atlantic Beach,Carteret County,NC,RE2,26,1.0000
Atlantic Beach,Carteret County,NC,RE3,1357,1.0000
Atlantic Beach,Carteret County,NC,RE4,0,0.0000
Atlantic Beach,Carteret County,NC,RE5,22,1.0000
Atlantic Beach,Carteret County,NC,RE6,8,1.0000
Atlantic Beach,Carteret County,NC,RE7,1,1.0000
Atlantic Beach,Carteret County,NC,RE8,15,1.0000
Atlantic Beach,Carteret County,NC,RE20,4844,1.0000
Atlantic Beach,Carteret County,NC,RE21,809,1.0000
Atlantic Beach,Carteret County,NC,RE22,4035,1.0000
Emerald Isle,Carteret County,NC,RE1,3847,1.0000
Emerald Isle,Carteret County,NC,RE2,122,1.0000
Emerald Isle,Carteret County,NC,RE3,3758,1.0000
Emerald Isle,Carteret County,NC,RE4,32,1.0000
Emerald Isle,Carteret County,NC,RE5,78,1.0000
Emerald Isle,Carteret County,NC,RE6,58,1.0000
Emerald Isle,Carteret County,NC,RE7,5,1.0000
Emerald Isle,Carteret County,NC,RE8,127,1.0000
Emerald Isle,Carteret County,NC,RE20,6769,1.0000
Emerald Isle,Carteret County,NC,RE21,1862,1.0000
Emerald Isle,Carteret County,NC,RE22,4907,1.0000
Indian Beach,Carteret County,NC,RE1,223,1.0000
Indian Beach,Carteret County,NC,RE2,3,1.0000
Indian Beach,Carteret County,NC,RE3,220,1.0000
Indian Beach,Carteret County,NC,RE4,2,1.0000
Indian Beach,Carteret County,NC,RE5,2,1.0000
Indian Beach,Carteret County,NC,RE6,1,1.0000
Indian Beach,Carteret County,NC,RE7,0,0.0000
Indian Beach,Carteret County,NC,RE8,4,1.0000
Indian Beach,Carteret County,NC,RE20,1689,1.0000
Indian Beach,Carteret County,NC,RE21,115,1.0000
Indian Beach,Carteret County,NC,RE22,1574,1.0000
Pine Knoll Shores,Carteret County,NC,RE1,1388,1.0000
Pine Knoll Shores,Carteret County,NC,RE2,16,1.0000
Pine Knoll Shores,Carteret County,NC,RE3,1368,1.0000
Pine Knoll Shores,Carteret County,NC,RE4,10,1.0000
Pine Knoll Shores,Carteret County,NC,RE5,17,1.0000
Pine Knoll Shores,Carteret County,NC,RE6,9,1.0000
Pine Knoll Shores,Carteret County,NC,RE7,1,1.0000
Pine Knoll Shores,Carteret County,NC,RE8,21,1.0000
Pine Knoll Shores,Carteret County,NC,RE20,2057,1.0000
Pine Knoll Shores,Carteret County,NC,RE21,669,1.0000
Pine Knoll Shores,Carteret County,NC,RE22,1388,1.0000
Unincorporated Carteret,Carteret County,NC,RE1,31165,1.0000
Unincorporated Carteret,Carteret County,NC,RE2,1482,1.0000
Unincorporated Carteret,Carteret County,NC,RE3,28577,1.0000
Unincorporated Carteret,Carteret County,NC,RE4,1745,1.0000
Unincorporated Carteret,Carteret County,NC,RE5,812,1.0000
Unincorporated Carteret,Carteret County,NC,RE6,406,1.0000
Unincorporated Carteret,Carteret County,NC,RE7,73,1.0000
Unincorporated Carteret,Carteret County,NC,RE8,1358,1.0000
Unincorporated Carteret,Carteret County,NC,RE20,17036,1.0000
Unincorporated Carteret,Carteret County,NC,RE21,13058,1.0000
Unincorporated Carteret,Carteret County,NC,RE22,3978,1.0000
Unincorporated Currituck,Currituck County,NC,RE1,19833,1.0000
Unincorporated Currituck,Currituck County,NC,RE2,824,1.0000
Unincorporated Currituck,Currituck County,NC,RE3,18376,1.0000
Unincorporated Currituck,Currituck County,NC,RE4,1166,1.0000
Unincorporated Currituck,Currituck County,NC,RE5,589,1.0000
Unincorporated Currituck,Currituck County,NC,RE6,302,1.0000
Unincorporated Currituck,Currituck County,NC,RE7,56,1.0000
Unincorporated Currituck,Currituck County,NC,RE8,758,1.0000
Unincorporated Currituck,Currituck County,NC,RE20,12663,1.0000
Unincorporated Currituck,Currituck County,NC,RE21,7731,1.0000
Unincorporated Currituck,Currituck County,NC,RE22,4932,1.0000
Avon,Dare County,NC,RE1,832,1.0000
Avon,Dare County,NC,RE2,33,1.0000
Avon,Dare County,NC,RE3,801,1.0000
Avon,Dare County,NC,RE4,13,1.0000
Avon,Dare County,NC,RE5,12,1.0000
Avon,Dare County,NC,RE6,10,1.0000
Avon,Dare County,NC,RE7,1,1.0000
Avon,Dare County,NC,RE8,27,1.0000
Avon,Dare County,NC,RE20,1631,1.0000
Avon,Dare County,NC,RE21,413,1.0000
Avon,Dare County,NC,RE22,1218,1.0000
Buxton,Dare County,NC,RE1,1181,1.0000
Buxton,Dare County,NC,RE2,86,1.0000
Buxton,Dare County,NC,RE3,1116,1.0000
Buxton,Dare County,NC,RE4,16,1.0000
Buxton,Dare County,NC,RE5,35,1.0000
Buxton,Dare County,NC,RE6,5,1.0000
Buxton,Dare County,NC,RE7,0,0.0000
Buxton,Dare County,NC,RE8,75,1.0000
Buxton,Dare County,NC,RE20,940,1.0000
Buxton,Dare County,NC,RE21,548,1.0000
Buxton,Dare County,NC,RE22,392,1.0000
Duck,Dare County,NC,RE1,742,1.0000
Duck,Dare County,NC,RE2,16,1.0000
Duck,Dare County,NC,RE3,726,1.0000
Duck,Dare County,NC,RE4,3,1.0000
Duck,Dare County,NC,RE5,3,1.0000
Duck,Dare County,NC,RE6,9,1.0000
Duck,Dare County,NC,RE7,2,1.0000
Duck,Dare County,NC,RE8,24,1.0000
Duck,Dare County,NC,RE20,2461,1.0000
Duck,Dare County,NC,RE21,365,1.0000
Duck,Dare County,NC,RE22,2096,1.0000
Frisco,Dare County,NC,RE1,994,1.0000
Frisco,Dare County,NC,RE2,40,1.0000
Frisco,Dare County,NC,RE3,971,1.0000
Frisco,Dare County,NC,RE4,2,1.0000
Frisco,Dare County,NC,RE5,18,1.0000
Frisco,Dare County,NC,RE6,5,1.0000
Frisco,Dare County,NC,RE7,2,1.0000
Frisco,Dare County,NC,RE8,33,1.0000
Frisco,Dare County,NC,RE20,1088,1.0000
Frisco,Dare County,NC,RE21,493,1.0000
Frisco,Dare County,NC,RE22,595,1.0000
Hatteras,Dare County,NC,RE1,577,1.0000
Hatteras,Dare County,NC,RE2,12,1.0000
Hatteras,Dare County,NC,RE3,562,1.0000
Hatteras,Dare County,NC,RE4,8,1.0000
Hatteras,Dare County,NC,RE5,11,1.0000
Hatteras,Dare County,NC,RE6,8,1.0000
Hatteras,Dare County,NC,RE7,0,0.0000
Hatteras,Dare County,NC,RE8,12,1.0000
Hatteras,Dare County,NC,RE20,813,1.0000
Hatteras,Dare County,NC,RE21,252,1.0000
Hatteras,Dare County,NC,RE22,561,1.0000
Kill Devil Hills,Dare County,NC,RE1,7656,1.0000
Kill Devil Hills,Dare County,NC,RE2,659,1.0000
Kill Devil Hills,Dare County,NC,RE3,7070,1.0000
Kill Devil Hills,Dare County,NC,RE4,165,1.0000
Kill Devil Hills,Dare County,NC,RE5,156,1.0000
Kill Devil Hills,Dare County,NC,RE6,153,1.0000
Kill Devil Hills,Dare County,NC,RE7,8,1.0000
Kill Devil Hills,Dare County,NC,RE8,570,1.0000
Kill Devil Hills,Dare County,NC,RE20,7020,1.0000
Kill Devil Hills,Dare County,NC,RE21,3294,1.0000
Kill Devil Hills,Dare County,NC,RE22,3726,1.0000
Kitty Hawk,Dare County,NC,RE1,3689,1.0000
Kitty Hawk,Dare County,NC,RE2,181,1.0000
Kitty Hawk,Dare County,NC,RE3,3572,1.0000
Kitty Hawk,Dare County,NC,RE4,44,1.0000
Kitty Hawk,Dare County,NC,RE5,78,1.0000
Kitty Hawk,Dare County,NC,RE6,56,1.0000
Kitty Hawk,Dare County,NC,RE7,11,1.0000
Kitty Hawk,Dare County,NC,RE8,144,1.0000
Kitty Hawk,Dare County,NC,RE20,3207,1.0000
Kitty Hawk,Dare County,NC,RE21,1574,1.0000
Kitty Hawk,Dare County,NC,RE22,1633,1.0000
Nags Head,Dare County,NC,RE1,3168,1.0000
Nags Head,Dare County,NC,RE2,116,1.0000
Nags Head,Dare County,NC,RE3,3063,1.0000
Nags Head,Dare County,NC,RE4,39,1.0000
Nags Head,Dare County,NC,RE5,56,1.0000
Nags Head,Dare County,NC,RE6,37,1.0000
Nags Head,Dare County,NC,RE7,4,1.0000
Nags Head,Dare County,NC,RE8,120,1.0000
Nags Head,Dare County,NC,RE20,5130,1.0000
Nags Head,Dare County,NC,RE21,1409,1.0000
Nags Head,Dare County,NC,RE22,3721,1.0000
Rodanthe,Dare County,NC,RE1,213,1.0000
Rodanthe,Dare County,NC,RE2,8,1.0000
Rodanthe,Dare County,NC,RE3,210,1.0000
Rodanthe,Dare County,NC,RE4,1,1.0000
Rodanthe,Dare County,NC,RE5,7,1.0000
Rodanthe,Dare County,NC,RE6,0,0.0000
Rodanthe,Dare County,NC,RE7,0,0.0000
Rodanthe,Dare County,NC,RE8,9,1.0000
Rodanthe,Dare County,NC,RE20,530,1.0000
Rodanthe,Dare County,NC,RE21,100,1.0000
Rodanthe,Dare County,NC,RE22,430,1.0000
Salvo,Dare County,NC,RE1,303,1.0000
Salvo,Dare County,NC,RE2,8,1.0000
Salvo,Dare County,NC,RE3,289,1.0000
Salvo,Dare County,NC,RE4,4,1.0000
Salvo,Dare County,NC,RE5,7,1.0000
Salvo,Dare County,NC,RE6,4,1.0000
Salvo,Dare County,NC,RE7,1,1.0000
Salvo,Dare County,NC,RE8,14,1.0000
Salvo,Dare County,NC,RE20,629,1.0000
Salvo,Dare County,NC,RE21,131,1.0000
Salvo,Dare County,NC,RE22,498,1.0000
Southern Shores,Dare County,NC,RE1,3090,1.0000
Southern Shores,Dare County,NC,RE2,63,1.0000
Southern Shores,Dare County,NC,RE3,3020,1.0000
Southern Shores,Dare County,NC,RE4,35,1.0000
Southern Shores,Dare County,NC,RE5,49,1.0000
Southern Shores,Dare County,NC,RE6,50,1.0000
Southern Shores,Dare County,NC,RE7,3,1.0000
Southern Shores,Dare County,NC,RE8,76,1.0000
Southern Shores,Dare County,NC,RE20,2506,1.0000
Southern Shores,Dare County,NC,RE21,1355,1.0000
Southern Shores,Dare County,NC,RE22,1151,1.0000
Unincorporated Dare,Dare County,NC,RE1,10386,1.0000
Unincorporated Dare,Dare County,NC,RE2,992,1.0000
Unincorporated Dare,Dare County,NC,RE3,9344,1.0000
Unincorporated Dare,Dare County,NC,RE4,563,1.0000
Unincorporated Dare,Dare County,NC,RE5,245,1.0000
Unincorporated Dare,Dare County,NC,RE6,118,1.0000
Unincorporated Dare,Dare County,NC,RE7,16,1.0000
Unincorporated Dare,Dare County,NC,RE8,888,1.0000
Unincorporated Dare,Dare County,NC,RE20,5400,1.0000
Unincorporated Dare,Dare County,NC,RE21,4247,1.0000
Unincorporated Dare,Dare County,NC,RE22,1153,1.0000
Waves,Dare County,NC,RE1,172,1.0000
Waves,Dare County,NC,RE2,1,1.0000
Waves,Dare County,NC,RE3,171,1.0000
Waves,Dare County,NC,RE4,1,1.0000
Waves,Dare County,NC,RE5,1,1.0000
Waves,Dare County,NC,RE6,0,0.0000
Waves,Dare County,NC,RE7,0,0.0000
Waves,Dare County,NC,RE8,1,1.0000
Waves,Dare County,NC,RE20,362,1.0000
Waves,Dare County,NC,RE21,81,1.0000
Waves,Dare County,NC,RE22,281,1.0000
Ocracoke,Hyde County,NC,RE1,797,1.0000
Ocracoke,Hyde County,NC,RE2,85,1.0000
Ocracoke,Hyde County,NC,RE3,746,1.0000
Ocracoke,Hyde County,NC,RE4,13,1.0000
Ocracoke,Hyde County,NC,RE5,9,1.0000
Ocracoke,Hyde County,NC,RE6,3,1.0000
Ocracoke,Hyde County,NC,RE7,1,1.0000
Ocracoke,Hyde County,NC,RE8,81,1.0000
Ocracoke,Hyde County,NC,RE20,966,1.0000
Ocracoke,Hyde County,NC,RE21,390,1.0000
Ocracoke,Hyde County,NC,RE22,576,1.0000
Unincorporated Hyde,Hyde County,NC,RE1,2912,1.0000
Unincorporated Hyde,Hyde County,NC,RE2,180,1.0000
Unincorporated Hyde,Hyde County,NC,RE3,1844,1.0000
Unincorporated Hyde,Hyde County,NC,RE4,983,1.0000
Unincorporated Hyde,Hyde County,NC,RE5,41,1.0000
Unincorporated Hyde,Hyde County,NC,RE6,14,1.0000
Unincorporated Hyde,Hyde County,NC,RE7,0,0.0000
Unincorporated Hyde,Hyde County,NC,RE8,166,1.0000
Unincorporated Hyde,Hyde County,NC,RE20,1638,1.0000
Unincorporated Hyde,Hyde County,NC,RE21,1052,1.0000
Unincorporated Hyde,Hyde County,NC,RE22,586,1.0000
Carolina Beach,New Hanover County,NC,RE1,6564,1.0000
Carolina Beach,New Hanover County,NC,RE2,184,1.0000
Carolina Beach,New Hanover County,NC,RE3,6391,1.0000
Carolina Beach,New Hanover County,NC,RE4,126,1.0000
Carolina Beach,New Hanover County,NC,RE5,151,1.0000
Carolina Beach,New Hanover County,NC,RE6,91,1.0000
Carolina Beach,New Hanover County,NC,RE7,5,1.0000
Carolina Beach,New Hanover County,NC,RE8,188,1.0000
Carolina Beach,New Hanover County,NC,RE20,5618,1.0000
Carolina Beach,New Hanover County,NC,RE21,3090,1.0000
Carolina Beach,New Hanover County,NC,RE22,2528,1.0000
Kure Beach,New Hanover County,NC,RE1,2191,1.0000
Kure Beach,New Hanover County,NC,RE2,37,1.0000
Kure Beach,New Hanover County,NC,RE3,2139,1.0000
Kure Beach,New Hanover County,NC,RE4,28,1.0000
Kure Beach,New Hanover County,NC,RE5,47,1.0000
Kure Beach,New Hanover County,NC,RE6,27,1.0000
Kure Beach,New Hanover County,NC,RE7,3,1.0000
Kure Beach,New Hanover County,NC,RE8,67,1.0000
Kure Beach,New Hanover County,NC,RE20,2121,1.0000
Kure Beach,New Hanover County,NC,RE21,1037,1.0000
Kure Beach,New Hanover County,NC,RE22,1084,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE1,19923,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE2,1078,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE3,17819,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE4,1443,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE5,508,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE6,545,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE7,39,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE8,983,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE20,9371,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE21,8330,1.0000
Unincorporated New Hanover,New Hanover County,NC,RE22,1041,1.0000
Wrightsville Beach,New Hanover County,NC,RE1,2473,1.0000
Wrightsville Beach,New Hanover County,NC,RE2,35,1.0000
Wrightsville Beach,New Hanover County,NC,RE3,2416,1.0000
Wrightsville Beach,New Hanover County,NC,RE4,28,1.0000
Wrightsville Beach,New Hanover County,NC,RE5,17,1.0000
Wrightsville Beach,New Hanover County,NC,RE6,41,1.0000
Wrightsville Beach,New Hanover County,NC,RE7,1,1.0000
Wrightsville Beach,New Hanover County,NC,RE8,66,1.0000
Wrightsville Beach,New Hanover County,NC,RE20,2819,1.0000
Wrightsville Beach,New Hanover County,NC,RE21,1180,1.0000
Wrightsville Beach,New Hanover County,NC,RE22,1639,1.0000
North Topsail Beach,Onslow County,NC,RE1,1005,1.0000
North Topsail Beach,Onslow County,NC,RE2,41,1.0000
North Topsail Beach,Onslow County,NC,RE3,967,1.0000
North Topsail Beach,Onslow County,NC,RE4,24,1.0000
North Topsail Beach,Onslow County,NC,RE5,19,1.0000
North Topsail Beach,Onslow County,NC,RE6,14,1.0000
North Topsail Beach,Onslow County,NC,RE7,6,1.0000
North Topsail Beach,Onslow County,NC,RE8,32,1.0000
North Topsail Beach,Onslow County,NC,RE20,2675,1.0000
North Topsail Beach,Onslow County,NC,RE21,545,1.0000
North Topsail Beach,Onslow County,NC,RE22,2130,1.0000
Surf City,Onslow County,NC,RE1,334,1.0000
Surf City,Onslow County,NC,RE2,5,1.0000
Surf City,Onslow County,NC,RE3,330,1.0000
Surf City,Onslow County,NC,RE4,5,1.0000
Surf City,Onslow County,NC,RE5,4,1.0000
Surf City,Onslow County,NC,RE6,0,0.0000
Surf City,Onslow County,NC,RE7,0,0.0000
Surf City,Onslow County,NC,RE8,3,1.0000
Surf City,Onslow County,NC,RE20,724,1.0000
Surf City,Onslow County,NC,RE21,172,1.0000
Surf City,Onslow County,NC,RE22,552,1.0000
Unincorporated Onslow,Onslow County,NC,RE1,93980,1.0000
Unincorporated Onslow,Onslow County,NC,RE2,9693,1.0000
Unincorporated Onslow,Onslow County,NC,RE3,78557,1.0000
Unincorporated Onslow,Onslow County,NC,RE4,11441,1.0000
Unincorporated Onslow,Onslow County,NC,RE5,3361,1.0000
Unincorporated Onslow,Onslow County,NC,RE6,3051,1.0000
Unincorporated Onslow,Onslow County,NC,RE7,602,1.0000
Unincorporated Onslow,Onslow County,NC,RE8,7157,1.0000
Unincorporated Onslow,Onslow County,NC,RE20,40162,1.0000
Unincorporated Onslow,Onslow County,NC,RE21,34216,1.0000
Unincorporated Onslow,Onslow County,NC,RE22,5946,1.0000
Surf City,Pender County,NC,RE1,3533,1.0000
Surf City,Pender County,NC,RE2,206,1.0000
Surf City,Pender County,NC,RE3,3382,1.0000
Surf City,Pender County,NC,RE4,83,1.0000
Surf City,Pender County,NC,RE5,125,1.0000
Surf City,Pender County,NC,RE6,87,1.0000
Surf City,Pender County,NC,RE7,11,1.0000
Surf City,Pender County,NC,RE8,155,1.0000
Surf City,Pender County,NC,RE20,3421,1.0000
Surf City,Pender County,NC,RE21,1359,1.0000
Surf City,Pender County,NC,RE22,2062,1.0000
Topsail Beach,Pender County,NC,RE1,461,1.0000
Topsail Beach,Pender County,NC,RE2,8,1.0000
Topsail Beach,Pender County,NC,RE3,455,1.0000
Topsail Beach,Pender County,NC,RE4,0,0.0000
Topsail Beach,Pender County,NC,RE5,1,1.0000
Topsail Beach,Pender County,NC,RE6,6,1.0000
Topsail Beach,Pender County,NC,RE7,0,0.0000
Topsail Beach,Pender County,NC,RE8,8,1.0000
Topsail Beach,Pender County,NC,RE20,1359,1.0000
Topsail Beach,Pender County,NC,RE21,240,1.0000
Topsail Beach,Pender County,NC,RE22,1119,1.0000
Unincorporated Pender,Pender County,NC,RE1,43458,1.0000
Unincorporated Pender,Pender County,NC,RE2,3465,1.0000
Unincorporated Pender,Pender County,NC,RE3,34731,1.0000
Unincorporated Pender,Pender County,NC,RE4,6584,1.0000
Unincorporated Pender,Pender County,NC,RE5,1220,1.0000
Unincorporated Pender,Pender County,NC,RE6,474,1.0000
Unincorporated Pender,Pender County,NC,RE7,83,1.0000
Unincorporated Pender,Pender County,NC,RE8,3103,1.0000
Unincorporated Pender,Pender County,NC,RE20,19739,1.0000
Unincorporated Pender,Pender County,NC,RE21,16601,1.0000
Unincorporated Pender,Pender County,NC,RE22,3138,1.0000
